iter,algorithm,scenario,instance,mean_incumbent,meta_score
64,hebo,lcbench,167168,-88.1494196573893,0.922455949493829
65,hebo,lcbench,167168,-88.1494196573893,0.922455949493829
66,hebo,lcbench,167168,-88.1850100199381,0.927507252266998
67,hebo,lcbench,167168,-88.3403760274251,0.949558186516361
68,hebo,lcbench,167168,-88.3482696533203,0.950678520548361
69,hebo,lcbench,167168,-88.3696929931641,0.953719112669748
70,hebo,lcbench,167168,-88.369783782959,0.953731998369978
71,hebo,lcbench,167168,-88.3841049194336,0.955764582227191
72,hebo,lcbench,167168,-88.4030268351237,0.958450149845895
73,hebo,lcbench,167168,-88.4762916564941,0.968848548987137
74,hebo,lcbench,167168,-88.5186462402344,0.974859890569003
75,hebo,lcbench,167168,-88.544792175293,0.978570755668715
76,hebo,lcbench,167168,-88.5467887878418,0.978854132790569
77,hebo,lcbench,167168,-88.5562001546224,0.980189878192235
78,hebo,lcbench,167168,-88.5654843648275,0.981507576394696
79,hebo,lcbench,167168,-88.5889284769694,0.984834974605786
80,hebo,lcbench,167168,-88.6001797993978,0.986431862979889
81,hebo,lcbench,167168,-88.651155090332,0.993666732478786
82,hebo,lcbench,167168,-88.6685882568359,0.996141003489245
83,hebo,lcbench,167168,-88.674099222819,0.996923169102617
84,hebo,lcbench,167168,-88.6816838582357,0.997999648440559
85,hebo,lcbench,167168,-88.6934214274089,0.999665549304406
86,hebo,lcbench,167168,-88.6974822998047,1.00024190465809
87,hebo,lcbench,167168,-88.6996439615886,1.00054870704451
88,hebo,lcbench,167168,-88.7037851969401,1.00113646822809
89,hebo,lcbench,167168,-88.7037851969401,1.00113646822809
90,hebo,lcbench,167168,-88.7156133015951,1.00281521869777
91,hebo,lcbench,167168,-88.7156133015951,1.00281521869777
92,hebo,lcbench,167168,-88.7174369812012,1.00307405162871
93,hebo,lcbench,167168,-88.7353853861491,1.00562144989033
94,hebo,lcbench,167168,-88.7354530334473,1.0056310510003
95,hebo,lcbench,167168,-88.7527025858561,1.00807926185511
96,hebo,lcbench,167168,-88.7787353515625,1.01177406494754
97,hebo,lcbench,167168,-88.7914901733399,1.01358434340499
98,hebo,lcbench,167168,-88.8014971415202,1.01500462188772
99,hebo,lcbench,167168,-88.8042391459147,1.01539379169129
100,hebo,lcbench,167168,-88.8052469889323,1.01553683379215
101,hebo,lcbench,167168,-88.8082013448079,1.01595614241839
102,hebo,lcbench,167168,-88.8306935628255,1.01914843929626
103,hebo,lcbench,167168,-88.8341491699219,1.01963888998175
104,hebo,lcbench,167168,-88.8341491699219,1.01963888998175
105,hebo,lcbench,167168,-88.8348409016927,1.0197370667454
106,hebo,lcbench,167168,-88.842973836263,1.0208913656063
107,hebo,lcbench,167168,-88.8498792012533,1.02187143680611
108,hebo,lcbench,167168,-88.8646324157715,1.02396534504621
109,hebo,lcbench,167168,-88.8960589090983,1.02842567423434
110,hebo,lcbench,167168,-88.8960589090983,1.02842567423434
111,hebo,lcbench,167168,-88.9079600016276,1.03011478379636
112,hebo,lcbench,167168,-88.9187856038411,1.03165125014754
113,hebo,lcbench,167168,-88.9234181722005,1.03230874570883
114,hebo,lcbench,167168,-88.9340171813965,1.03381305195103
115,hebo,lcbench,167168,-88.9370961507161,1.03425004683248
116,hebo,lcbench,167168,-88.9406784057617,1.03475847252837
117,hebo,lcbench,167168,-88.9445960998535,1.03531450673576
118,hebo,lcbench,167168,-88.9445960998535,1.03531450673576
119,hebo,lcbench,167168,-88.9504852294922,1.03615034471955
120,hebo,lcbench,167168,-88.9533297220866,1.03655406056568
121,hebo,lcbench,167168,-88.9571624755859,1.03709803924399
122,hebo,lcbench,167168,-88.9627360026042,1.03788908407937
123,hebo,lcbench,167168,-88.9742998758952,1.03953033246911
124,hebo,lcbench,167168,-88.9776204427083,1.04000161702905
125,hebo,lcbench,167168,-88.9806020100911,1.04042478775591
1,hebo,lcbench,189873,-16.2196882893642,-5.50755354498705
2,hebo,lcbench,189873,-27.2382388661305,-4.60199627052894
3,hebo,lcbench,189873,-33.2370208720366,-4.10898762610785
4,hebo,lcbench,189873,-44.1599895675977,-3.21128572856422
5,hebo,lcbench,189873,-49.7214266935984,-2.75422018162099
6,hebo,lcbench,189873,-54.3814052422841,-2.37124081930094
7,hebo,lcbench,189873,-57.9643384297689,-2.07677820471117
8,hebo,lcbench,189873,-64.2526428222656,-1.55997522350604
9,hebo,lcbench,189873,-65.0316932678223,-1.49594912558794
10,hebo,lcbench,189873,-65.6782241821289,-1.44281411762718
11,hebo,lcbench,189873,-67.1943967183431,-1.31820779486841
12,hebo,lcbench,189873,-69.5148567199707,-1.12750127499331
13,hebo,lcbench,189873,-70.5598364512126,-1.04161983435422
14,hebo,lcbench,189873,-71.5525042215983,-0.960037641276265
15,hebo,lcbench,189873,-72.2267585754395,-0.904624188236139
16,hebo,lcbench,189873,-72.8556977589925,-0.852934952987796
17,hebo,lcbench,189873,-75.2356957753499,-0.657335313825378
18,hebo,lcbench,189873,-76.0592403411865,-0.58965247593867
19,hebo,lcbench,189873,-76.9477705637614,-0.516628805445641
20,hebo,lcbench,189873,-78.596048227946,-0.381165450376375
21,hebo,lcbench,189873,-79.4354263305664,-0.312181336580905
22,hebo,lcbench,189873,-80.0654954274495,-0.260399239641868
23,hebo,lcbench,189873,-80.5399586995443,-0.2214055748658
24,hebo,lcbench,189873,-80.9817092895508,-0.185100395024809
25,hebo,lcbench,189873,-81.6368499755859,-0.13125779477541
26,hebo,lcbench,189873,-82.6974945068359,-0.0440889458241777
27,hebo,lcbench,189873,-83.0672233581543,-0.0137028575128565
28,hebo,lcbench,189873,-83.9068490346273,0.0553016030879017
29,hebo,lcbench,189873,-84.2393290201823,0.0826264011576155
30,hebo,lcbench,189873,-85.0804810841878,0.151756307598469
31,hebo,lcbench,189873,-85.3047997792562,0.170191892633077
32,hebo,lcbench,189873,-85.4711983998617,0.183867328462795
33,hebo,lcbench,189873,-86.0093262990316,0.228093257298636
34,hebo,lcbench,189873,-86.0769457499186,0.233650547726177
35,hebo,lcbench,189873,-86.5083768208822,0.269107620053102
36,hebo,lcbench,189873,-86.7428169250488,0.288375030977412
37,hebo,lcbench,189873,-86.9655596415202,0.306681094540664
38,hebo,lcbench,189873,-87.4774272918701,0.348748830319955
39,hebo,lcbench,189873,-87.6980889638265,0.366883863675026
40,hebo,lcbench,189873,-88.0223865509033,0.39353619303728
41,hebo,lcbench,189873,-88.2436206817627,0.411718273807555
42,hebo,lcbench,189873,-88.7468597412109,0.453076870648389
43,hebo,lcbench,189873,-89.0139417012533,0.475026945670311
44,hebo,lcbench,189873,-89.388613764445,0.505819290815498
45,hebo,lcbench,189873,-89.5376115163167,0.518064639887986
46,hebo,lcbench,189873,-89.763191095988,0.536603850459948
47,hebo,lcbench,189873,-90.1177627563477,0.565744248202684
48,hebo,lcbench,189873,-90.8490539550781,0.625845262409936
49,hebo,lcbench,189873,-91.0582377115885,0.643036985684858
50,hebo,lcbench,189873,-91.1277722676595,0.648751668631365
51,hebo,lcbench,189873,-91.2117123921712,0.655650270207037
52,hebo,lcbench,189873,-91.452988688151,0.675479512125619
53,hebo,lcbench,189873,-91.5653093973796,0.684710566120021
54,hebo,lcbench,189873,-91.6065762837728,0.688102076546667
55,hebo,lcbench,189873,-91.7204672495524,0.697462181747279
56,hebo,lcbench,189873,-91.7832503000895,0.702621993623665
57,hebo,lcbench,189873,-92.0917476654053,0.727975785065337
58,hebo,lcbench,189873,-92.2088333129883,0.737598444521744
59,hebo,lcbench,189873,-92.2407938639323,0.740225115716054
60,hebo,lcbench,189873,-92.2429272969564,0.7404004514629
61,hebo,lcbench,189873,-92.4401748657227,0.756611201644699
62,hebo,lcbench,189873,-92.5420491536458,0.764983718689146
63,hebo,lcbench,189873,-92.6696266174316,0.775468645865662
64,hebo,lcbench,189873,-92.6830080668132,0.776568397484152
65,hebo,lcbench,189873,-92.783100382487,0.784794463512012
66,hebo,lcbench,189873,-92.8287658691406,0.788547471981028
67,hebo,lcbench,189873,-92.9256924947103,0.796513366429828
68,hebo,lcbench,189873,-93.0240529378255,0.804597098873706
69,hebo,lcbench,189873,-93.201589457194,0.819187900583606
70,hebo,lcbench,189873,-93.2410209655762,0.822428570852309
71,hebo,lcbench,189873,-93.3608561197917,0.832277197936208
72,hebo,lcbench,189873,-93.3876241048177,0.834477119186652
73,hebo,lcbench,189873,-93.4229253133138,0.837378341623132
74,hebo,lcbench,189873,-93.4558756510417,0.840086358237244
75,hebo,lcbench,189873,-93.8297039031982,0.870809354949003
76,hebo,lcbench,189873,-93.8957093556722,0.876233999254555
77,hebo,lcbench,189873,-94.3552636464437,0.914002372519009
78,hebo,lcbench,189873,-94.5221312204997,0.927716349189969
79,hebo,lcbench,189873,-94.6697427113851,0.939847768693253
80,hebo,lcbench,189873,-94.7375993092855,0.945424548998482
81,hebo,lcbench,189873,-94.7440779368083,0.945956993646341
82,hebo,lcbench,189873,-94.8230236053467,0.952445126902511
83,hebo,lcbench,189873,-94.8230236053467,0.952445126902511
84,hebo,lcbench,189873,-94.8904013315837,0.957982551240246
85,hebo,lcbench,189873,-94.964576848348,0.964078650570612
86,hebo,lcbench,189873,-95.1744012196859,0.981323022641134
87,hebo,lcbench,189873,-95.2442684173584,0.987065043668089
88,hebo,lcbench,189873,-95.2728852589925,0.989416912812151
89,hebo,lcbench,189873,-95.2745367685954,0.989552641783425
90,hebo,lcbench,189873,-95.3479802449544,0.9955885785262
91,hebo,lcbench,189873,-95.4742182413737,1.00596342185737
92,hebo,lcbench,189873,-95.4762062072754,1.00612680241919
93,hebo,lcbench,189873,-95.5624928792318,1.01321825450578
94,hebo,lcbench,189873,-95.6896067301432,1.02366507975519
95,hebo,lcbench,189873,-95.7211916605632,1.02626088065529
96,hebo,lcbench,189873,-95.7341463724772,1.02732556094428
97,hebo,lcbench,189873,-95.7350710550944,1.02740155579176
98,hebo,lcbench,189873,-95.7806605021159,1.03114831495951
99,hebo,lcbench,189873,-95.8079536437988,1.03339139609996
100,hebo,lcbench,189873,-95.8628484090169,1.03790291089736
101,hebo,lcbench,189873,-95.8746121724447,1.0388697133341
102,hebo,lcbench,189873,-95.9847867329915,1.047924386548
103,hebo,lcbench,189873,-96.0713587443034,1.05503928918984
104,hebo,lcbench,189873,-96.1221087137858,1.05921016481665
105,hebo,lcbench,189873,-96.2149386088053,1.06683937032208
106,hebo,lcbench,189873,-96.7385856628418,1.10987519392951
107,hebo,lcbench,189873,-96.8754216512044,1.12112103101181
108,hebo,lcbench,189873,-96.8781275431315,1.12134341417386
109,hebo,lcbench,189873,-96.9564140319824,1.12777737288529
110,hebo,lcbench,189873,-97.1655700683594,1.14496681798684
111,hebo,lcbench,189873,-97.3314460754395,1.15859930293329
112,hebo,lcbench,189873,-97.3941266377767,1.1637506918384
113,hebo,lcbench,189873,-97.4270563761393,1.16645701549799
114,hebo,lcbench,189873,-97.428128306071,1.16654511183522
115,hebo,lcbench,189873,-97.4793645222982,1.17075594954903
116,hebo,lcbench,189873,-97.5484962463379,1.17643752582931
117,hebo,lcbench,189873,-97.5576797485352,1.17719227003653
118,hebo,lcbench,189873,-97.613013458252,1.18173985939574
119,hebo,lcbench,189873,-97.6367986043294,1.1836946366511
120,hebo,lcbench,189873,-97.6492952982585,1.18472167482779
121,hebo,lcbench,189873,-97.65701268514,1.18535592665444
122,hebo,lcbench,189873,-97.6572268168132,1.18537352502121
123,hebo,lcbench,189873,-97.6578193664551,1.18542222358959
124,hebo,lcbench,189873,-97.7066721598307,1.18943718019488
125,hebo,lcbench,189873,-97.7188161214193,1.19043522913794
1,hebo,lcbench,189906,-49.6849700927734,-6.40882437020611
2,hebo,lcbench,189906,-74.2960849761963,-2.35474593338926
3,hebo,lcbench,189906,-77.5429180145264,-1.81990970711556
4,hebo,lcbench,189906,-80.4678009033203,-1.33810688323532
5,hebo,lcbench,189906,-81.219455464681,-1.21429020269965
6,hebo,lcbench,189906,-81.5729911804199,-1.15605385182279
7,hebo,lcbench,189906,-81.7603576660156,-1.12518981203289
8,hebo,lcbench,189906,-82.2580660502116,-1.04320454489853
9,hebo,lcbench,189906,-83.3640090942383,-0.861027513570457
10,hebo,lcbench,189906,-83.9091346740723,-0.771231424728875
11,hebo,lcbench,189906,-84.5951286315918,-0.658230720610436
12,hebo,lcbench,189906,-85.0495305379232,-0.583379135103948
13,hebo,lcbench,189906,-85.5073766072591,-0.507960208091973
14,hebo,lcbench,189906,-86.2006924947103,-0.393753395335533
15,hebo,lcbench,189906,-86.9424413045247,-0.271568444769607
16,hebo,lcbench,189906,-87.6439880371094,-0.156005801855514
17,hebo,lcbench,189906,-88.0444412231445,-0.0900409467829296
18,hebo,lcbench,189906,-88.2561063130697,-0.0551743070164242
19,hebo,lcbench,189906,-88.6979263305664,0.0176047204421831
20,hebo,lcbench,189906,-89.129611714681,0.0887143152540272
21,hebo,lcbench,189906,-89.6882514953613,0.180736537714567
22,hebo,lcbench,189906,-89.8356475830078,0.205016433340152
23,hebo,lcbench,189906,-90.0307009379069,0.237146696591973
24,hebo,lcbench,189906,-90.2948839823405,0.280664383169116
25,hebo,lcbench,189906,-90.7769503275553,0.360073007463783
26,hebo,lcbench,189906,-91.0153966267904,0.399351195577016
27,hebo,lcbench,189906,-91.2507700602214,0.43812320430527
28,hebo,lcbench,189906,-91.3709871927897,0.45792603270983
29,hebo,lcbench,189906,-91.4726648966471,0.474674944275436
30,hebo,lcbench,189906,-91.6421073913574,0.502586445535712
31,hebo,lcbench,189906,-91.7748881022135,0.524458815773988
32,hebo,lcbench,189906,-91.9587214152018,0.554740851906224
33,hebo,lcbench,189906,-91.9889765421549,0.559724643106452
34,hebo,lcbench,189906,-92.0055216471354,0.562450043952935
35,hebo,lcbench,189906,-92.1520670572917,0.58658981129558
36,hebo,lcbench,189906,-92.3316785176595,0.616176400604175
37,hebo,lcbench,189906,-92.4674339294434,0.638538779968175
38,hebo,lcbench,189906,-92.5838218688965,0.657710842586121
39,hebo,lcbench,189906,-92.5870203653971,0.658237716551603
40,hebo,lcbench,189906,-92.6657018025716,0.671198556372869
41,hebo,lcbench,189906,-92.7700047810872,0.688379917643941
42,hebo,lcbench,189906,-92.8340576171875,0.698931053701005
43,hebo,lcbench,189906,-92.9592315673828,0.719550396414318
44,hebo,lcbench,189906,-93.0703763326009,0.737858774485369
45,hebo,lcbench,189906,-93.1252955118815,0.746905364269852
46,hebo,lcbench,189906,-93.2359720865885,0.765136619420458
47,hebo,lcbench,189906,-93.3247678120931,0.77976354053942
48,hebo,lcbench,189906,-93.4121828715007,0.794163030732199
49,hebo,lcbench,189906,-93.4573112487793,0.801596825669181
50,hebo,lcbench,189906,-93.5192067464193,0.811792593049362
51,hebo,lcbench,189906,-93.5570925394694,0.818033349609711
52,hebo,lcbench,189906,-93.5647923787435,0.819301709556667
53,hebo,lcbench,189906,-93.5841031392415,0.822482684417192
54,hebo,lcbench,189906,-93.5961329142253,0.824464295229717
55,hebo,lcbench,189906,-93.6054372151693,0.825996950942611
56,hebo,lcbench,189906,-93.641042582194,0.831862063164208
57,hebo,lcbench,189906,-93.6484062194824,0.833075042067803
58,hebo,lcbench,189906,-93.6849665323893,0.839097458236319
59,hebo,lcbench,189906,-93.7168571472168,0.844350656009817
60,hebo,lcbench,189906,-93.738481648763,0.847912763043193
61,hebo,lcbench,189906,-93.7853243509928,0.855628951031086
62,hebo,lcbench,189906,-93.7916737874349,0.8566748651836
63,hebo,lcbench,189906,-93.8122764587402,0.860068650709992
64,hebo,lcbench,189906,-93.9125203450521,0.876581375949975
65,hebo,lcbench,189906,-93.9228668212891,0.878285704518919
66,hebo,lcbench,189906,-93.9236503601074,0.87841477334993
67,hebo,lcbench,189906,-93.9240346272786,0.878478071955468
68,hebo,lcbench,189906,-93.9649154663086,0.885212188990611
69,hebo,lcbench,189906,-94.0017667134603,0.891282529450811
70,hebo,lcbench,189906,-94.0017667134603,0.891282529450811
71,hebo,lcbench,189906,-94.0368296305339,0.897058286327864
72,hebo,lcbench,189906,-94.0564437866211,0.900289238181376
73,hebo,lcbench,189906,-94.0693506876628,0.902415334030631
74,hebo,lcbench,189906,-94.0847730000814,0.90495578230038
75,hebo,lcbench,189906,-94.1042175292969,0.908158792281032
76,hebo,lcbench,189906,-94.1081924438477,0.908813562105351
77,hebo,lcbench,189906,-94.1169942220052,0.910263439496244
78,hebo,lcbench,189906,-94.1473378499349,0.915261809064924
79,hebo,lcbench,189906,-94.1511423746745,0.915888511340791
80,hebo,lcbench,189906,-94.1626846313477,0.917789815451254
81,hebo,lcbench,189906,-94.1782460530599,0.92035317857026
82,hebo,lcbench,189906,-94.1832990010579,0.921185528003364
83,hebo,lcbench,189906,-94.2013832092285,0.924164458406901
84,hebo,lcbench,189906,-94.2013832092285,0.924164458406901
85,hebo,lcbench,189906,-94.2685111999512,0.935222150875718
86,hebo,lcbench,189906,-94.2986986796061,0.940194798840292
87,hebo,lcbench,189906,-94.3120971679688,0.94240187166142
88,hebo,lcbench,189906,-94.3249351501465,0.944516614815704
89,hebo,lcbench,189906,-94.3254910786947,0.94460819042901
90,hebo,lcbench,189906,-94.3332928975423,0.945893349013172
91,hebo,lcbench,189906,-94.3396497090658,0.946940478029721
92,hebo,lcbench,189906,-94.3657702128092,0.95124319131544
93,hebo,lcbench,189906,-94.3696347554525,0.951879780071063
94,hebo,lcbench,189906,-94.3738967895508,0.952581845809115
95,hebo,lcbench,189906,-94.3862970987956,0.954624493066553
96,hebo,lcbench,189906,-94.4279897054036,0.961492328929542
97,hebo,lcbench,189906,-94.5103113810221,0.975052808882945
98,hebo,lcbench,189906,-94.5103113810221,0.975052808882945
99,hebo,lcbench,189906,-94.5103838602702,0.975064748064002
100,hebo,lcbench,189906,-94.5229832967122,0.977140196650454
101,hebo,lcbench,189906,-94.5396725972494,0.979889350183463
102,hebo,lcbench,189906,-94.5421262105306,0.980293522881161
103,hebo,lcbench,189906,-94.5824401855469,0.986934262952873
104,hebo,lcbench,189906,-94.5954447428385,0.989076445277657
105,hebo,lcbench,189906,-94.6171727498372,0.99265560229942
106,hebo,lcbench,189906,-94.6320810953776,0.995111387113318
107,hebo,lcbench,189906,-94.6336077372233,0.995362863969068
108,hebo,lcbench,189906,-94.63505859375,0.995601857049539
109,hebo,lcbench,189906,-94.6360862731934,0.995771142069377
110,hebo,lcbench,189906,-94.6367487589518,0.995880270373431
111,hebo,lcbench,189906,-94.6454132080078,0.99730752615811
112,hebo,lcbench,189906,-94.6454132080078,0.99730752615811
113,hebo,lcbench,189906,-94.6517593383789,0.9983528957164
114,hebo,lcbench,189906,-94.6553611755371,0.998946210177169
115,hebo,lcbench,189906,-94.6553611755371,0.998946210177169
116,hebo,lcbench,189906,-94.6823239644369,1.00338766931434
117,hebo,lcbench,189906,-94.6823239644369,1.00338766931434
118,hebo,lcbench,189906,-94.6827837626139,1.00346340980329
119,hebo,lcbench,189906,-94.6858472188314,1.00396803918933
120,hebo,lcbench,189906,-94.6886100769043,1.00442315239287
121,hebo,lcbench,189906,-94.6961499532064,1.00566516235778
122,hebo,lcbench,189906,-94.7151446024577,1.00879406563214
123,hebo,lcbench,189906,-94.7305066426595,1.01132458553028
124,hebo,lcbench,189906,-94.7641721089681,1.01687014661816
125,hebo,lcbench,189906,-94.7850959777832,1.02031684156798
1,hebo,rbv2_rpart,14,-0.430705453952154,-10.6545058430856
2,hebo,rbv2_rpart,14,-0.636842000484467,-4.16422307092351
3,hebo,rbv2_rpart,14,-0.668974681695302,-3.15251412947497
4,hebo,rbv2_rpart,14,-0.707398509979248,-1.94272617606751
5,hebo,rbv2_rpart,14,-0.708441521724065,-1.9098865788567
6,hebo,rbv2_rpart,14,-0.713949797550837,-1.73645654762635
7,hebo,rbv2_rpart,14,-0.719796268145243,-1.55237833337879
8,hebo,rbv2_rpart,14,-0.727507048845291,-1.30960164977118
9,hebo,rbv2_rpart,14,-0.736091677347819,-1.03931155608013
10,hebo,rbv2_rpart,14,-0.747137399514516,-0.691533049596977
11,hebo,rbv2_rpart,14,-0.757470214366913,-0.366200684460363
12,hebo,rbv2_rpart,14,-0.763790583610535,-0.167201602028605
13,hebo,rbv2_rpart,14,-0.769965751965841,0.0272257785880598
14,hebo,rbv2_rpart,14,-0.772690655787786,0.113020348395688
15,hebo,rbv2_rpart,14,-0.776264363527298,0.225539812627918
16,hebo,rbv2_rpart,14,-0.777282700936,0.25760252955574
17,hebo,rbv2_rpart,14,-0.781141378482183,0.379094369904369
18,hebo,rbv2_rpart,14,-0.784064700206121,0.471136198204758
19,hebo,rbv2_rpart,14,-0.788365068038305,0.606534814921214
20,hebo,rbv2_rpart,14,-0.791043931245804,0.690879779543417
21,hebo,rbv2_rpart,14,-0.79206947684288,0.723169448856025
22,hebo,rbv2_rpart,14,-0.793250036239624,0.760339783001499
23,hebo,rbv2_rpart,14,-0.79433443347613,0.794482417195544
24,hebo,rbv2_rpart,14,-0.794899384180705,0.81227009185442
25,hebo,rbv2_rpart,14,-0.795530784130096,0.832149944713209
26,hebo,rbv2_rpart,14,-0.796531673272451,0.863663296744883
27,hebo,rbv2_rpart,14,-0.797622297207514,0.898001980766358
28,hebo,rbv2_rpart,14,-0.798201765616735,0.916246750539804
29,hebo,rbv2_rpart,14,-0.79872748653094,0.932799261241222
30,hebo,rbv2_rpart,14,-0.80004310409228,0.974221949923855
31,hebo,rbv2_rpart,14,-0.800370780626933,0.984538962619927
32,hebo,rbv2_rpart,14,-0.80071471730868,0.995367931853242
33,hebo,rbv2_rpart,14,-0.800757219394048,0.996706125187147
34,hebo,rbv2_rpart,14,-0.800983836253484,1.00384123792393
35,hebo,rbv2_rpart,14,-0.801083296537399,1.006972780477
36,hebo,rbv2_rpart,14,-0.801211182276408,1.01099930863348
37,hebo,rbv2_rpart,14,-0.801384548346202,1.01645780124427
38,hebo,rbv2_rpart,14,-0.801466206709544,1.01902884397162
39,hebo,rbv2_rpart,14,-0.801521158218384,1.02075901184883
40,hebo,rbv2_rpart,14,-0.801555242141088,1.02183215632541
41,hebo,rbv2_rpart,14,-0.801634879906972,1.02433957982032
42,hebo,rbv2_rpart,14,-0.801704007387161,1.02651608321722
43,hebo,rbv2_rpart,14,-0.801828348636627,1.03043101185483
44,hebo,rbv2_rpart,14,-0.801950170596441,1.03426661975818
45,hebo,rbv2_rpart,14,-0.801971634229024,1.03494240989403
46,hebo,rbv2_rpart,14,-0.801989942789078,1.0355188614447
47,hebo,rbv2_rpart,14,-0.801990248759588,1.03552849503546
48,hebo,rbv2_rpart,14,-0.802037354310354,1.03701163012117
49,hebo,rbv2_rpart,14,-0.802039700746536,1.03708550850222
50,hebo,rbv2_rpart,14,-0.802051991224289,1.03747247858279
51,hebo,rbv2_rpart,14,-0.802075654268265,1.03821751797166
52,hebo,rbv2_rpart,14,-0.802104256550471,1.03911807103986
53,hebo,rbv2_rpart,14,-0.802114403247833,1.03943754342936
54,hebo,rbv2_rpart,14,-0.802150239547094,1.04056586210755
55,hebo,rbv2_rpart,14,-0.802168190479279,1.04113105361707
56,hebo,rbv2_rpart,14,-0.802176654338837,1.04139754125743
57,hebo,rbv2_rpart,14,-0.802177572250366,1.04142644202969
58,hebo,rbv2_rpart,14,-0.802183183034261,1.04160309956405
59,hebo,rbv2_rpart,14,-0.802192668120066,1.04190174087744
60,hebo,rbv2_rpart,14,-0.802195525169373,1.041991696095
61,hebo,rbv2_rpart,14,-0.802199651797613,1.04212162445862
62,hebo,rbv2_rpart,14,-0.802199651797613,1.04212162445862
63,hebo,rbv2_rpart,14,-0.802199651797613,1.04212162445862
64,hebo,rbv2_rpart,14,-0.80220872759819,1.04240737928048
65,hebo,rbv2_rpart,14,-0.802210921049118,1.04247644086615
66,hebo,rbv2_rpart,14,-0.802241504192352,1.04343936205112
67,hebo,rbv2_rpart,14,-0.802242424090703,1.04346832537917
68,hebo,rbv2_rpart,14,-0.802242577075958,1.04347314217454
69,hebo,rbv2_rpart,14,-0.802242577075958,1.04347314217454
70,hebo,rbv2_rpart,14,-0.802242833375931,1.0434812118707
71,hebo,rbv2_rpart,14,-0.802243802944819,1.04351173909335
72,hebo,rbv2_rpart,14,-0.80227331717809,1.04444100526646
73,hebo,rbv2_rpart,14,-0.802275609970093,1.04451319464133
74,hebo,rbv2_rpart,14,-0.802275967597961,1.04452445468247
75,hebo,rbv2_rpart,14,-0.802277139822642,1.04456136259511
76,hebo,rbv2_rpart,14,-0.80229264497757,1.04504954793438
77,hebo,rbv2_rpart,14,-0.802296827236811,1.04518122785995
78,hebo,rbv2_rpart,14,-0.802298714717229,1.04524065585487
79,hebo,rbv2_rpart,14,-0.802298714717229,1.04524065585487
80,hebo,rbv2_rpart,14,-0.802303763230642,1.04539961010232
81,hebo,rbv2_rpart,14,-0.802303763230642,1.04539961010232
82,hebo,rbv2_rpart,14,-0.802304577827454,1.04542525797381
83,hebo,rbv2_rpart,14,-0.802304627497991,1.04542682186841
84,hebo,rbv2_rpart,14,-0.802304983139038,1.04543801935377
85,hebo,rbv2_rpart,14,-0.802304983139038,1.04543801935377
86,hebo,rbv2_rpart,14,-0.802304983139038,1.04543801935377
87,hebo,rbv2_rpart,14,-0.802304983139038,1.04543801935377
88,hebo,rbv2_rpart,14,-0.802307379245758,1.04551346162942
89,hebo,rbv2_rpart,14,-0.802313856283824,1.04571739348565
90,hebo,rbv2_rpart,14,-0.802315946420034,1.04578320217055
91,hebo,rbv2_rpart,14,-0.802316812674204,1.04581047649242
92,hebo,rbv2_rpart,14,-0.802316812674204,1.04581047649242
93,hebo,rbv2_rpart,14,-0.802317374944687,1.04582817977933
94,hebo,rbv2_rpart,14,-0.80231874982516,1.04587146838194
95,hebo,rbv2_rpart,14,-0.802319006125132,1.04587953807809
96,hebo,rbv2_rpart,14,-0.802319107453028,1.04588272842308
97,hebo,rbv2_rpart,14,-0.802319157123566,1.04588429231769
98,hebo,rbv2_rpart,14,-0.802320178349813,1.04591644599072
99,hebo,rbv2_rpart,14,-0.802320178349813,1.04591644599072
100,hebo,rbv2_rpart,14,-0.802321759859721,1.04596624039488
1,hebo,rbv2_rpart,40499,-0.540524565180143,-20.7370760238454
2,hebo,rbv2_rpart,40499,-0.774116545915604,-6.03034719408603
3,hebo,rbv2_rpart,40499,-0.821661724646886,-3.03694798336875
4,hebo,rbv2_rpart,40499,-0.836628758907318,-2.09463774839896
5,hebo,rbv2_rpart,40499,-0.841532876094182,-1.78587919688749
6,hebo,rbv2_rpart,40499,-0.846621217330297,-1.46552207453591
7,hebo,rbv2_rpart,40499,-0.850604557991028,-1.21473473693348
8,hebo,rbv2_rpart,40499,-0.853155448039373,-1.05413312682074
9,hebo,rbv2_rpart,40499,-0.859519789616267,-0.653440237207611
10,hebo,rbv2_rpart,40499,-0.860430433352788,-0.596106974090561
11,hebo,rbv2_rpart,40499,-0.861715805530548,-0.515181164890635
12,hebo,rbv2_rpart,40499,-0.86375230550766,-0.386965064188473
13,hebo,rbv2_rpart,40499,-0.867389347155889,-0.157980382888047
14,hebo,rbv2_rpart,40499,-0.869720113277435,-0.0112375657448866
15,hebo,rbv2_rpart,40499,-0.871054939428965,0.0728018185850705
16,hebo,rbv2_rpart,40499,-0.873778929313024,0.244301629639058
17,hebo,rbv2_rpart,40499,-0.874964880943298,0.318968015774161
18,hebo,rbv2_rpart,40499,-0.876597154140472,0.421734383058444
19,hebo,rbv2_rpart,40499,-0.877843862771988,0.500225972177601
20,hebo,rbv2_rpart,40499,-0.878665151198705,0.551933510016528
21,hebo,rbv2_rpart,40499,-0.880137111743291,0.64460674524137
22,hebo,rbv2_rpart,40499,-0.880362172921499,0.658776382861555
23,hebo,rbv2_rpart,40499,-0.880754760901133,0.68349334848739
24,hebo,rbv2_rpart,40499,-0.88203417857488,0.764044267780735
