algorithm,fraction_budget,mean_meta_score,se_meta_score,mean_rank,se_rank
smac4hpo,0.49,0.379710091070013,0.0611874895112635,2.14285714285714,0.205879054892255
smac4hpo,0.5,0.390378379531081,0.0607667858291325,2.21428571428571,0.186893970897747
smac4hpo,0.51,0.398947396492218,0.0615165661743649,2.21428571428571,0.186893970897747
smac4hpo,0.52,0.415877531524101,0.0628871819388119,2.21428571428571,0.186893970897747
smac4hpo,0.53,0.425746823196043,0.0634821174197587,2.21428571428571,0.186893970897747
smac4hpo,0.54,0.431778481786406,0.0630213839492478,2.21428571428571,0.186893970897747
smac4hpo,0.55,0.44166348692078,0.0641984674068449,2.21428571428571,0.186893970897747
smac4hpo,0.56,0.454906670436111,0.0661121621947735,2.21428571428571,0.186893970897747
smac4hpo,0.57,0.462289399159091,0.0669123615116553,2.21428571428571,0.186893970897747
smac4hpo,0.58,0.470557001210206,0.0684690456891132,2.14285714285714,0.177192477984584
smac4hpo,0.59,0.479008106435761,0.0686362152801757,2.14285714285714,0.177192477984584
smac4hpo,0.6,0.485074172890033,0.0691007891278484,2.14285714285714,0.177192477984584
smac4hpo,0.61,0.490651526152645,0.0686603061345968,2.14285714285714,0.177192477984584
smac4hpo,0.62,0.494948002275939,0.0686996070975727,2.14285714285714,0.177192477984584
smac4hpo,0.63,0.502710304390749,0.0693070945790943,2.14285714285714,0.177192477984584
smac4hpo,0.64,0.51372332436666,0.0701278445388714,2.07142857142857,0.195112976973239
smac4hpo,0.65,0.519453809464689,0.0699838938987705,2.07142857142857,0.195112976973239
smac4hpo,0.66,0.525581119406509,0.0700109053181752,2.14285714285714,0.177192477984584
smac4hpo,0.67,0.534201136810987,0.0710832461439582,2.07142857142857,0.195112976973239
smac4hpo,0.68,0.539145502996488,0.0715500549256445,2.07142857142857,0.195112976973239
smac4hpo,0.69,0.54575501279204,0.0716534356839316,2.07142857142857,0.195112976973239
smac4hpo,0.7,0.552057355710603,0.0723430803104991,2.07142857142857,0.195112976973239
smac4hpo,0.71,0.557645169781191,0.07303843893768,2,0.209656967344384
smac4hpo,0.72,0.565168407057561,0.0738190609582018,1.92857142857143,0.195112976973239
smac4hpo,0.73,0.568565989617016,0.0738650031736668,1.92857142857143,0.195112976973239
smac4hpo,0.74,0.573981763503293,0.0742440899189889,1.92857142857143,0.195112976973239
smac4hpo,0.75,0.575239673970136,0.0743508469999037,1.92857142857143,0.195112976973239
smac4hpo,0.76,0.580541687828686,0.0753482724709164,2,0.181568259800641
smac4hpo,0.77,0.588829138318424,0.0765232430481759,1.92857142857143,0.195112976973239
smac4hpo,0.78,0.594683432683756,0.077200704683161,1.92857142857143,0.195112976973239
smac4hpo,0.79,0.596949687980895,0.0774477152811058,1.92857142857143,0.195112976973239
smac4hpo,0.8,0.599645927460706,0.0778586314023372,1.92857142857143,0.195112976973239
smac4hpo,0.81,0.602317554614796,0.0783504660118042,1.92857142857143,0.195112976973239
smac4hpo,0.82,0.605029990114256,0.0784223557042737,1.92857142857143,0.195112976973239
smac4hpo,0.83,0.607969996018607,0.0784263380256188,1.92857142857143,0.195112976973239
smac4hpo,0.84,0.613476146136553,0.0792253516178158,1.92857142857143,0.195112976973239
smac4hpo,0.85,0.617973788600297,0.0799397378595324,1.92857142857143,0.195112976973239
smac4hpo,0.86,0.622163820936098,0.0806221497638904,1.85714285714286,0.205879054892255
smac4hpo,0.87,0.624211746285408,0.0806046222044488,1.85714285714286,0.205879054892255
smac4hpo,0.88,0.626622520754487,0.0808777746578182,1.85714285714286,0.205879054892255
smac4hpo,0.89,0.628550991096833,0.0807963890699178,1.78571428571429,0.186893970897747
smac4hpo,0.9,0.632231650159951,0.081380886553772,1.78571428571429,0.186893970897747
smac4hpo,0.91,0.634942163423372,0.081937529236378,1.85714285714286,0.205879054892255
smac4hpo,0.92,0.639192474703916,0.0824974590406421,1.85714285714286,0.205879054892255
smac4hpo,0.93,0.642061898533465,0.0827463799424967,1.85714285714286,0.205879054892255
smac4hpo,0.94,0.643687132428428,0.0826175382543575,1.78571428571429,0.186893970897747
smac4hpo,0.95,0.64550127385064,0.0827336526664096,1.85714285714286,0.205879054892255
smac4hpo,0.96,0.649401608630063,0.0825009649356849,1.85714285714286,0.205879054892255
smac4hpo,0.97,0.651826410239988,0.0825170769912827,1.85714285714286,0.205879054892255
smac4hpo,0.98,0.654553488732127,0.0826092648928768,1.85714285714286,0.205879054892255
smac4hpo,0.99,0.656799037710701,0.0826235826682716,1.78571428571429,0.186893970897747
smac4hpo,1,0.661844231289044,0.0833977675051712,1.85714285714286,0.205879054892255
mlr3mbo,0,-10.8161384282722,2.20929993623901,1.57142857142857,0.202030508910442
mlr3mbo,0.01,-9.99760104301758,2.21582876502746,1.78571428571429,0.214285714285714
mlr3mbo,0.02,-5.18001752063411,1.33501938071005,2.28571428571429,0.220602856042689
mlr3mbo,0.03,-3.70577393517504,0.962321050763912,2.35714285714286,0.169262876931312
mlr3mbo,0.04,-2.56872638758325,0.519446001711267,2.35714285714286,0.199095284966961
mlr3mbo,0.05,-2.09383826040842,0.457457500742275,2.5,0.173838373841279
mlr3mbo,0.06,-1.75185012053511,0.424376340865578,2.21428571428571,0.238552674132884
mlr3mbo,0.07,-1.45383579592109,0.249572598769246,2.21428571428571,0.238552674132884
mlr3mbo,0.08,-1.27149482190256,0.203168626176326,2.14285714285714,0.25370101935418
mlr3mbo,0.09,-1.16090098611619,0.185880910867304,2.42857142857143,0.202030508910442
mlr3mbo,0.1,-1.06441056758531,0.176080265474416,2.35714285714286,0.169262876931312
mlr3mbo,0.11,-1.00157623274935,0.17565737908714,2.64285714285714,0.132894358488438
mlr3mbo,0.12,-0.919012281882935,0.159806850914409,2.71428571428571,0.125294002758147
mlr3mbo,0.13,-0.863819631201396,0.141800871590483,2.64285714285714,0.132894358488438
mlr3mbo,0.14,-0.816724379476155,0.132818758738987,2.64285714285714,0.132894358488438
mlr3mbo,0.15,-0.797355628390356,0.129488572835415,2.64285714285714,0.132894358488438
mlr3mbo,0.16,-0.737470309437256,0.124312243087793,2.64285714285714,0.132894358488438
mlr3mbo,0.17,-0.708100523764548,0.118541237370447,2.64285714285714,0.132894358488438
mlr3mbo,0.18,-0.65947274169984,0.100717519472866,2.64285714285714,0.132894358488438
mlr3mbo,0.19,-0.624788489366808,0.0923879655821846,2.71428571428571,0.125294002758147
mlr3mbo,0.2,-0.584826402330426,0.0829052265445347,2.71428571428571,0.125294002758147
mlr3mbo,0.21,-0.565989586095861,0.0846527784705345,2.71428571428571,0.125294002758147
mlr3mbo,0.22,-0.536641006094591,0.0807724167933714,2.64285714285714,0.132894358488438
mlr3mbo,0.23,-0.516073174803685,0.0803581782251858,2.57142857142857,0.137252703261503
mlr3mbo,0.24,-0.490339850988758,0.0792400504520957,2.64285714285714,0.132894358488438
mlr3mbo,0.25,-0.463968258707442,0.0666875185631138,2.71428571428571,0.125294002758147
mlr3mbo,0.26,-0.419606599143721,0.0809219752175923,2.64285714285714,0.169262876931312
mlr3mbo,0.27,-0.310924074705338,0.0861462825298888,2.64285714285714,0.169262876931312
mlr3mbo,0.28,-0.210005245439558,0.0825796641369841,2.5,0.202999485735288
mlr3mbo,0.29,-0.145675809531205,0.0836433661185413,2.57142857142857,0.202030508910442
mlr3mbo,0.3,-0.0760601022025296,0.0813366196109683,2.35714285714286,0.225006540982893
mlr3mbo,0.31,-0.00862856189402004,0.0794399219540525,2.28571428571429,0.220602856042689
mlr3mbo,0.32,0.0481235670967455,0.0824179708879576,2.28571428571429,0.244242975504317
mlr3mbo,0.33,0.086828978175,0.0835065870205746,2.07142857142857,0.245045089241514
mlr3mbo,0.34,0.152340103055636,0.0814855735106094,2,0.256776295506548
mlr3mbo,0.35,0.199804983951011,0.0829494022702578,2,0.256776295506548
mlr3mbo,0.36,0.2507476816482,0.081573466440485,2,0.256776295506548
mlr3mbo,0.37,0.297730455354472,0.0839483911150356,2,0.256776295506548
mlr3mbo,0.38,0.331957005436685,0.0842881055941199,1.92857142857143,0.26652599638758
mlr3mbo,0.39,0.349752201374234,0.0839938101997857,1.92857142857143,0.26652599638758
mlr3mbo,0.4,0.392257843933708,0.0838323962479278,1.85714285714286,0.25370101935418
mlr3mbo,0.41,0.405644895537489,0.0833981521641776,1.92857142857143,0.26652599638758
mlr3mbo,0.42,0.430053112889848,0.0848913288178323,1.85714285714286,0.25370101935418
mlr3mbo,0.43,0.453030423167754,0.0839307248382245,1.78571428571429,0.260569356074272
mlr3mbo,0.44,0.465339669295197,0.08243466279862,1.71428571428571,0.265788716976875
mlr3mbo,0.45,0.483690583944171,0.0815011697758523,1.64285714285714,0.248227626331352
mlr3mbo,0.46,0.503770263318721,0.0806794337466008,1.71428571428571,0.244242975504317
mlr3mbo,0.47,0.522882766358222,0.0823452690955738,1.64285714285714,0.248227626331352
mlr3mbo,0.48,0.54341136631134,0.080989901605695,1.78571428571429,0.238552674132884
mlr3mbo,0.49,0.554745104526599,0.0799859285300629,1.64285714285714,0.248227626331352
mlr3mbo,0.5,0.571297322842228,0.0795013388741811,1.57142857142857,0.250588005516294
mlr3mbo,0.51,0.582667467512159,0.0793879968190834,1.57142857142857,0.250588005516294
mlr3mbo,0.52,0.597194118402008,0.0793017189723657,1.57142857142857,0.250588005516294
mlr3mbo,0.53,0.604844575490633,0.0791228743768738,1.57142857142857,0.250588005516294
mlr3mbo,0.54,0.612319126499746,0.0790609360266687,1.57142857142857,0.250588005516294
mlr3mbo,0.55,0.62452191083011,0.0789347003077972,1.5,0.228468383365844
mlr3mbo,0.56,0.635006530667222,0.0792284784684316,1.5,0.228468383365844
mlr3mbo,0.57,0.642128473449371,0.0785921741365698,1.5,0.228468383365844
mlr3mbo,0.58,0.649330711297139,0.0786873115803214,1.5,0.228468383365844
mlr3mbo,0.59,0.655217260990459,0.0778445120967479,1.5,0.228468383365844
mlr3mbo,0.6,0.660073666273977,0.0775939563893563,1.5,0.228468383365844
mlr3mbo,0.61,0.664798013520825,0.0775834566138305,1.5,0.228468383365844
mlr3mbo,0.62,0.668195209061985,0.0773082875694093,1.5,0.228468383365844
mlr3mbo,0.63,0.675399278492611,0.0774096049312019,1.5,0.228468383365844
mlr3mbo,0.64,0.682614272557423,0.0769014681227252,1.64285714285714,0.225006540982893
mlr3mbo,0.65,0.687463726167897,0.0764779112379673,1.64285714285714,0.225006540982893
mlr3mbo,0.66,0.689789709742327,0.0760976691392414,1.57142857142857,0.227607859090198
mlr3mbo,0.67,0.697141697322819,0.0766717394912623,1.57142857142857,0.227607859090198
mlr3mbo,0.68,0.70093438353896,0.0764335957921933,1.57142857142857,0.227607859090198
mlr3mbo,0.69,0.704028519737754,0.0762601723711719,1.57142857142857,0.227607859090198
mlr3mbo,0.7,0.709537022229775,0.0761091037832786,1.57142857142857,0.227607859090198
mlr3mbo,0.71,0.71247731677157,0.0763463385568693,1.64285714285714,0.225006540982893
mlr3mbo,0.72,0.716358739532122,0.0764317981700923,1.64285714285714,0.225006540982893
mlr3mbo,0.73,0.72020489180795,0.0764478515146124,1.64285714285714,0.225006540982893
mlr3mbo,0.74,0.724121306451389,0.0762738425616539,1.64285714285714,0.225006540982893
mlr3mbo,0.75,0.726926783820984,0.0761418609031036,1.64285714285714,0.225006540982893
mlr3mbo,0.76,0.731216748688521,0.0763171050010749,1.57142857142857,0.227607859090198
mlr3mbo,0.77,0.733996050001995,0.0760766722537984,1.64285714285714,0.225006540982893
mlr3mbo,0.78,0.736497430560901,0.0764124321167765,1.64285714285714,0.225006540982893
mlr3mbo,0.79,0.741333643262661,0.0760157876214144,1.57142857142857,0.227607859090198
mlr3mbo,0.8,0.744850253723464,0.0760571711104406,1.57142857142857,0.227607859090198
mlr3mbo,0.81,0.748161123990353,0.0761420468255176,1.57142857142857,0.227607859090198
mlr3mbo,0.82,0.750733812504432,0.0759783678214087,1.57142857142857,0.227607859090198
mlr3mbo,0.83,0.752902190378757,0.0760405032455636,1.57142857142857,0.227607859090198
mlr3mbo,0.84,0.757014765967679,0.0763081141088754,1.57142857142857,0.227607859090198
mlr3mbo,0.85,0.759610389202209,0.0761318981402948,1.57142857142857,0.227607859090198
mlr3mbo,0.86,0.76195666823694,0.0758635167677551,1.64285714285714,0.225006540982893
mlr3mbo,0.87,0.763595636218336,0.07554949717833,1.64285714285714,0.225006540982893
mlr3mbo,0.88,0.765883805829686,0.0754964872425978,1.64285714285714,0.225006540982893
mlr3mbo,0.89,0.768945618581614,0.0758675109254925,1.64285714285714,0.225006540982893
mlr3mbo,0.9,0.771461189673402,0.0758052554364442,1.64285714285714,0.225006540982893
mlr3mbo,0.91,0.773026469597671,0.0756245682255265,1.64285714285714,0.225006540982893
mlr3mbo,0.92,0.775677410140915,0.075522904449333,1.64285714285714,0.225006540982893
mlr3mbo,0.93,0.777620428568621,0.0757420664706542,1.64285714285714,0.225006540982893
mlr3mbo,0.94,0.779384512104303,0.0756079898201487,1.64285714285714,0.225006540982893
mlr3mbo,0.95,0.782115990024751,0.0748515644623567,1.64285714285714,0.225006540982893
mlr3mbo,0.96,0.784088561380124,0.0746553491367746,1.64285714285714,0.225006540982893
mlr3mbo,0.97,0.786720648786181,0.0746135855058426,1.64285714285714,0.225006540982893
mlr3mbo,0.98,0.788657699400705,0.0743684889156364,1.64285714285714,0.225006540982893
mlr3mbo,0.99,0.79019739611123,0.0743068923515433,1.64285714285714,0.225006540982893
mlr3mbo,1,0.793597116108781,0.0743976155901359,1.64285714285714,0.225006540982893
