target,orig_direction,best,scenario,instance,target_variable,repl,iter
-25.2566089630127,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,83
-27.6380348205566,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,84
-53.3490524291992,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,85
-41.9131469726563,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,86
-27.7933464050293,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,87
-76.474983215332,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,88
-60.4291114807129,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,89
-40.1691017150879,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,90
-65.0333404541016,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,91
-38.3527336120606,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,92
-66.9904327392578,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,93
-80.5956268310547,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,94
-30.8505744934082,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,95
-27.2703876495361,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,96
-38.0580444335938,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,97
-47.9713325500488,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,98
-63.0899696350098,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,99
-27.7146835327148,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,100
-39.8504219055176,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,101
-29.405330657959,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,102
-51.0317230224609,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,103
-29.4616966247559,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,104
-43.4734344482422,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,105
-25.2031917572022,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,106
-82.2815322875977,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,107
-37.8803977966309,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,108
-34.521427154541,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,109
-63.7165107727051,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,110
-40.4890937805176,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,111
-67.5524291992188,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,112
-59.8231391906738,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,113
-39.1216316223145,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,114
-65.6725463867188,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,115
-24.5054721832275,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,116
-47.1073188781738,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,117
-24.0752143859863,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,118
-31.4736919403076,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,119
-25.1282176971436,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,120
-77.3183212280274,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,121
-46.1380653381348,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,122
-39.3633193969727,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,123
-48.3178901672363,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,124
-48.8563117980957,maximize,-84.6179656982422,lcbench,167168,val_accuracy,1,125
-25.3469982147217,maximize,-25.3469982147217,lcbench,167168,val_accuracy,1,1
-82.2200393676758,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,2
-55.6148262023926,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,3
-26.575080871582,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,4
-28.769172668457,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,5
-34.29736328125,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,6
-50.5964546203613,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,7
-49.9608459472656,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,8
-46.5290298461914,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,9
-64.6029815673828,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,10
-66.814208984375,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,11
-68.1604614257813,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,12
-35.9866142272949,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,13
-62.5392074584961,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,14
-45.2295417785645,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,15
-30.2873573303223,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,16
-67.5739440917969,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,17
-34.3423347473145,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,18
-76.2879180908203,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,19
-52.9709548950195,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,20
-30.7919635772705,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,21
-69.2988357543945,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,22
-28.7665939331055,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,23
-23.765157699585,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,24
-57.4881324768067,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,25
-46.2040252685547,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,26
-51.8817443847656,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,27
-64.4758224487305,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,28
-28.4650402069092,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,29
-55.0762443542481,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,30
-76.8693923950195,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,31
-73.0576095581055,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,32
-24.3343925476074,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,33
-35.0617141723633,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,34
-58.9867286682129,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,35
-65.8555526733399,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,36
-51.6859817504883,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,37
-25.6508674621582,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,38
-69.9927825927734,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,39
-72.1054458618164,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,40
-38.270378112793,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,41
-54.8483390808106,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,42
-29.4500102996826,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,43
-52.7716865539551,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,44
-57.067310333252,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,45
-44.9221801757813,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,46
-58.6327171325684,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,47
-24.0303001403809,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,48
-42.8628349304199,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,49
-25.2893867492676,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,50
-42.367992401123,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,51
-43.410213470459,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,52
-43.8663291931152,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,53
-60.9541931152344,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,54
-29.0160007476807,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,55
-75.6313247680664,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,56
-37.1522598266602,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,57
-33.6921653747559,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,58
-33.9320068359375,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,59
-46.8162994384766,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,60
-26.1548404693604,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,61
-42.5630302429199,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,62
-73.6310272216797,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,63
-28.2159557342529,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,64
-26.9134311676025,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,65
-74.1524963378906,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,66
-47.6801567077637,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,67
-56.7295799255371,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,68
-30.6090908050537,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,69
-44.2764511108398,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,70
-32.2412147521973,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,71
-63.2572135925293,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,72
-46.7102508544922,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,73
-55.3673667907715,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,74
-36.9813079833984,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,75
-78.5610733032227,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,76
-46.4611892700195,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,77
-54.3350067138672,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,78
-36.3532867431641,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,79
-66.8843383789063,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,80
-71.9966049194336,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,81
-56.8659706115723,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,82
-40.8406791687012,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,83
-41.2997207641602,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,84
-25.6399116516113,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,85
-27.0742225646973,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,86
-42.5159721374512,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,87
-65.5646591186524,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,88
-29.6661605834961,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,89
-27.9745998382568,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,90
-46.0216102600098,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,91
-72.3487319946289,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,92
-49.9587516784668,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,93
-28.3177471160889,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,94
-34.32275390625,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,95
-26.5731544494629,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,96
-32.4995422363281,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,97
-29.0783290863037,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,98
-64.7122497558594,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,99
-35.5033760070801,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,100
-73.8555145263672,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,101
-27.7527179718018,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,102
-71.6199569702149,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,103
-52.0117378234863,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,104
-55.7504501342774,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,105
-25.2235355377197,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,106
-59.4292984008789,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,107
-29.3426933288574,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,108
-26.715654373169,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,109
-30.1525363922119,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,110
-47.6366157531738,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,111
-45.6646003723145,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,112
-69.4000244140625,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,113
-52.994499206543,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,114
-25.9395236968994,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,115
-25.1871910095215,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,116
-36.8103713989258,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,117
-42.0409278869629,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,118
-27.491979598999,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,119
-35.0631217956543,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,120
-38.488597869873,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,121
-31.8238048553467,maximize,-82.2200393676758,lcbench,167168,val_accuracy,1,122
-84.6899795532227,maximize,-84.6899795532227,lcbench,167168,val_accuracy,1,123
-25.2464942932129,maximize,-84.6899795532227,lcbench,167168,val_accuracy,1,124
-48.9751739501953,maximize,-84.6899795532227,lcbench,167168,val_accuracy,1,125
-50.9162178039551,maximize,-50.9162178039551,lcbench,167168,val_accuracy,1,1
-32.4945831298828,maximize,-50.9162178039551,lcbench,167168,val_accuracy,1,2
-43.0822525024414,maximize,-50.9162178039551,lcbench,167168,val_accuracy,1,3
-65.4955368041992,maximize,-65.4955368041992,lcbench,167168,val_accuracy,1,4
-26.1243286132813,maximize,-65.4955368041992,lcbench,167168,val_accuracy,1,5
-42.8307189941406,maximize,-65.4955368041992,lcbench,167168,val_accuracy,1,6
-30.3389873504639,maximize,-65.4955368041992,lcbench,167168,val_accuracy,1,7
-76.4672546386719,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,8
-54.7754707336426,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,9
-50.6746864318848,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,10
-28.8997364044189,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,11
-33.7637023925781,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,12
-25.665060043335,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,13
-25.9970779418945,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,14
-25.5198879241943,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,15
-45.246883392334,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,16
-67.3473587036133,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,17
-33.8318405151367,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,18
-28.4162197113037,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,19
-26.0036735534668,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,20
-59.8726806640625,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,21
-46.9352149963379,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,22
-30.5916976928711,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,23
-23.9167175292969,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,24
-35.9845542907715,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,25
-31.6765270233154,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,26
-24.1062297821045,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,27
-68.0216293334961,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,28
-27.3065605163574,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,29
-25.2421131134033,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,30
-27.8010883331299,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,31
-62.8227920532227,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,32
-50.4332389831543,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,33
-38.9645767211914,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,34
-54.3522109985352,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,35
-26.5953140258789,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,36
-74.5383377075195,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,37
-59.724063873291,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,38
-44.7671051025391,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,39
-73.9069519042969,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,40
-27.0413475036621,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,41
-38.5154762268066,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,42
-27.035005569458,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,43
-50.3974685668945,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,44
-32.4442329406738,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,45
-70.7429046630859,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,46
-32.9893684387207,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,47
-65.0400390625,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,48
-72.5489654541016,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,49
-64.5692291259766,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,50
-62.4701805114746,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,51
-66.8889312744141,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,52
-32.655876159668,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,53
-72.1447906494141,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,54
-62.5631866455078,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,55
-38.3615837097168,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,56
-76.0503845214844,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,57
-38.5114326477051,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,58
-55.6838188171387,maximize,-76.4672546386719,lcbench,167168,val_accuracy,1,59
-76.9177932739258,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,60
-50.2732353210449,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,61
-69.1923828125,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,62
-74.8770446777344,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,63
-26.567174911499,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,64
-24.3706226348877,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,65
-70.1640014648438,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,66
-24.7574272155762,maximize,-76.9177932739258,lcbench,167168,val_accuracy,1,67
-77.0753707885742,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,68
-39.0477561950684,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,69
-70.7748947143555,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,70
-40.4163322448731,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,71
-43.2331390380859,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,72
-62.5553131103516,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,73
-41.4960136413574,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,74
-64.2846298217773,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,75
-28.576940536499,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,76
-64.2834014892578,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,77
-23.2292976379395,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,78
-48.7709350585938,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,79
-34.8574752807617,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,80
-29.4195251464844,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,81
-34.6124114990234,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,82
-33.4607200622559,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,83
-73.6557540893555,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,84
-66.9132995605469,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,85
-26.0721111297607,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,86
-65.1880798339844,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,87
-51.7539520263672,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,88
-46.9617195129395,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,89
-24.5559558868408,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,90
-31.1359195709229,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,91
-25.6384449005127,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,92
-30.8658180236816,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,93
-37.253589630127,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,94
-43.9126205444336,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,95
-37.2603378295898,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,96
-25.5402431488037,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,97
-58.1451530456543,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,98
-67.2694320678711,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,99
-57.9186859130859,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,100
-25.5259742736816,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,101
-54.0627136230469,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,102
-45.5284957885742,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,103
-26.5064888000488,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,104
-68.930778503418,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,105
-48.0443115234375,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,106
-64.6472320556641,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,107
-75.9347229003906,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,108
-26.2544040679932,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,109
-32.0727920532227,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,110
-39.6873359680176,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,111
-44.3091430664063,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,112
-41.0895385742188,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,113
-50.7816963195801,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,114
-32.9142608642578,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,115
-61.8249893188477,maximize,-77.0753707885742,lcbench,167168,val_accuracy,1,116
-81.0850219726563,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,117
-45.9506530761719,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,118
-35.6825332641602,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,119
-49.0716743469238,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,120
-37.0086174011231,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,121
-42.3592643737793,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,122
-36.3288879394531,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,123
-44.9339179992676,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,124
-49.6503982543945,maximize,-81.0850219726563,lcbench,167168,val_accuracy,1,125
-29.2738800048828,maximize,-29.2738800048828,lcbench,167168,val_accuracy,1,1
-26.2315788269043,maximize,-29.2738800048828,lcbench,167168,val_accuracy,1,2
-25.1967029571533,maximize,-29.2738800048828,lcbench,167168,val_accuracy,1,3
-50.2129592895508,maximize,-50.2129592895508,lcbench,167168,val_accuracy,1,4
-55.2670288085938,maximize,-55.2670288085938,lcbench,167168,val_accuracy,1,5
-47.8327293395996,maximize,-55.2670288085938,lcbench,167168,val_accuracy,1,6
-66.2597427368164,maximize,-66.2597427368164,lcbench,167168,val_accuracy,1,7
-25.2892417907715,maximize,-66.2597427368164,lcbench,167168,val_accuracy,1,8
-66.2688446044922,maximize,-66.2688446044922,lcbench,167168,val_accuracy,1,9
-39.041202545166,maximize,-66.2688446044922,lcbench,167168,val_accuracy,1,10
-31.6431941986084,maximize,-66.2688446044922,lcbench,167168,val_accuracy,1,11
-33.9464416503906,maximize,-66.2688446044922,lcbench,167168,val_accuracy,1,12
-72.5325012207031,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,13
-30.6073398590088,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,14
-44.5830497741699,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,15
-67.1039886474609,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,16
-57.8326950073242,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,17
-34.4962844848633,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,18
-50.4429588317871,maximize,-72.5325012207031,lcbench,167168,val_accuracy,1,19
-72.8796081542969,maximize,-72.8796081542969,lcbench,167168,val_accuracy,1,20
-52.505428314209,maximize,-72.8796081542969,lcbench,167168,val_accuracy,1,21
-47.5258941650391,maximize,-72.8796081542969,lcbench,167168,val_accuracy,1,22
-25.6744117736816,maximize,-72.8796081542969,lcbench,167168,val_accuracy,1,23
-40.2123374938965,maximize,-72.8796081542969,lcbench,167168,val_accuracy,1,24
-27.6992530822754,maximize,-72.8796081542969,lcbench,167168,val_accuracy,1,25
-73.6189498901367,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,26
-70.643669128418,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,27
-40.6222953796387,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,28
-53.7273902893066,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,29
-52.2841720581055,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,30
-68.7783050537109,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,31
-30.2875308990479,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,32
-26.0475063323975,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,33
-37.2125396728516,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,34
-34.4743804931641,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,35
-41.7625617980957,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,36
-43.284294128418,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,37
-40.0463943481445,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,38
-44.7815361022949,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,39
-42.115650177002,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,40
-26.820779800415,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,41
-32.4139862060547,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,42
-46.2859687805176,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,43
-61.7307243347168,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,44
-31.9657325744629,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,45
-43.6819763183594,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,46
-24.4665203094482,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,47
-46.7817573547363,maximize,-73.6189498901367,lcbench,167168,val_accuracy,1,48
