target,orig_direction,best,scenario,instance,target_variable,repl,iter
-60.2937164306641,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,65
-71.47802734375,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,66
-29.9906196594238,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,67
-71.3950500488281,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,68
-31.332275390625,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,69
-60.5842170715332,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,70
-42.9908905029297,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,71
-37.3182334899902,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,72
-28.3136425018311,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,73
-25.9233512878418,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,74
-36.8776245117188,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,75
-57.0296592712402,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,76
-30.8595771789551,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,77
-49.3062248229981,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,78
-43.9072608947754,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,79
-55.6652336120606,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,80
-37.8668174743652,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,81
-24.2207126617432,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,82
-58.1899757385254,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,83
-29.7776126861572,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,84
-80.5805587768555,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,85
-30.0576210021973,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,86
-34.8668518066406,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,87
-25.5231494903564,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,88
-62.6274223327637,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,89
-68.8945007324219,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,90
-39.9004669189453,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,91
-26.0365791320801,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,92
-53.1059036254883,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,93
-48.6832008361817,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,94
-67.4621658325195,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,95
-33.689208984375,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,96
-75.0837020874024,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,97
-40.474193572998,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,98
-61.5836029052734,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,99
-35.7396774291992,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,100
-56.9140396118164,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,101
-49.9577980041504,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,102
-35.7019996643066,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,103
-46.4471015930176,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,104
-24.2326812744141,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,105
-39.5006523132324,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,106
-75.0554962158203,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,107
-43.2347030639648,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,108
-47.2763633728027,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,109
-53.7209358215332,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,110
-58.4679985046387,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,111
-57.0472831726074,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,112
-31.5603752136231,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,113
-41.779613494873,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,114
-67.954460144043,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,115
-43.9651679992676,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,116
-39.3696250915527,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,117
-60.7377548217774,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,118
-48.5069999694824,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,119
-28.1936302185059,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,120
-28.2928581237793,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,121
-65.9708404541016,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,122
-52.6720352172852,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,123
-40.120174407959,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,124
-56.4432411193848,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,125
-52.1457366943359,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,126
-25.7993927001953,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,127
-32.3222465515137,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,128
-63.6731414794922,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,129
-35.8996162414551,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,130
-52.8615455627442,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,131
-25.9764099121094,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,132
-55.7958717346191,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,133
-24.9421806335449,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,134
-47.0420455932617,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,135
-41.8796615600586,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,136
-32.3499374389648,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,137
-51.0487594604492,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,138
-64.1418228149414,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,139
-27.4651966094971,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,140
-50.8609886169434,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,141
-62.2132225036621,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,142
-48.7159881591797,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,143
-77.1190414428711,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,144
-48.6121253967285,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,145
-79.0998001098633,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,146
-79.2641220092774,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,147
-65.4152603149414,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,148
-36.9847640991211,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,149
-35.304370880127,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,150
-74.2647399902344,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,151
-51.9136199951172,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,152
-59.4151344299316,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,153
-28.0783042907715,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,154
-26.9868850708008,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,155
-56.0442810058594,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,156
-24.8827362060547,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,157
-69.2535171508789,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,158
-66.8622665405274,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,159
-35.0140686035156,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,160
-35.1520462036133,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,161
-47.1726875305176,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,162
-66.8203277587891,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,163
-69.762336730957,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,164
-30.8033599853516,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,165
-41.3140563964844,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,166
-77.4675598144531,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,167
-28.5753593444824,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,168
-28.1852970123291,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,169
-24.4599418640137,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,170
-44.112247467041,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,171
-76.0290679931641,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,172
-29.7484340667725,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,173
-57.5502281188965,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,174
-72.4353103637695,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,175
-39.3094482421875,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,176
-80.0770950317383,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,177
-26.5582580566406,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,178
-72.7114639282227,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,179
-49.5963516235352,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,180
-41.7767448425293,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,181
-70.8845901489258,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,182
-24.678316116333,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,183
-20.9674777984619,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,184
-64.3691635131836,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,185
-34.0028839111328,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,186
-76.7340393066406,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,187
-60.0259017944336,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,188
-24.7125606536865,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,189
-63.3265075683594,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,190
-45.429084777832,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,191
-68.7847366333008,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,192
-73.8663635253906,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,193
-61.3811988830566,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,194
-53.8335609436035,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,195
-60.2810668945313,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,196
-49.9706611633301,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,197
-29.528247833252,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,198
-31.0653285980225,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,199
-26.1821422576904,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,200
-42.4944076538086,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,201
-47.8486976623535,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,202
-74.9677886962891,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,203
-28.185510635376,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,204
-70.9106903076172,maximize,-81.6222229003906,lcbench,167168,val_accuracy,1,205
-25.4570770263672,maximize,-25.4570770263672,lcbench,167168,val_accuracy,1,1
-47.3780059814453,maximize,-47.3780059814453,lcbench,167168,val_accuracy,1,2
-59.0300598144531,maximize,-59.0300598144531,lcbench,167168,val_accuracy,1,3
-40.7371292114258,maximize,-59.0300598144531,lcbench,167168,val_accuracy,1,4
-38.7211303710938,maximize,-59.0300598144531,lcbench,167168,val_accuracy,1,5
-42.735897064209,maximize,-59.0300598144531,lcbench,167168,val_accuracy,1,6
-74.3805541992188,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,7
-41.5225372314453,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,8
-63.1610069274902,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,9
-56.8211936950684,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,10
-35.8573951721191,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,11
-73.7278594970703,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,12
-52.384090423584,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,13
-58.7957725524902,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,14
-37.2241096496582,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,15
-30.807825088501,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,16
-70.6117401123047,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,17
-28.3298473358154,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,18
-43.0373268127441,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,19
-24.1254100799561,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,20
-69.6125411987305,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,21
-42.3030700683594,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,22
-59.8851280212402,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,23
-26.220573425293,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,24
-68.391227722168,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,25
-59.7233810424805,maximize,-74.3805541992188,lcbench,167168,val_accuracy,1,26
-81.3219909667969,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,27
-71.7486190795898,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,28
-37.1466598510742,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,29
-45.1962509155274,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,30
-74.4062423706055,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,31
-54.7507171630859,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,32
-55.9590454101563,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,33
-77.6669921875,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,34
-29.353889465332,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,35
-47.2226486206055,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,36
-34.7971572875977,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,37
-52.8667907714844,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,38
-78.2856979370117,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,39
-37.2960319519043,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,40
-38.5095252990723,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,41
-26.7598190307617,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,42
-79.1813125610352,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,43
-25.5590057373047,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,44
-26.6007423400879,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,45
-62.1412353515625,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,46
-44.0134963989258,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,47
-29.9811820983887,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,48
-61.5825462341309,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,49
-37.4804458618164,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,50
-26.8595333099365,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,51
-48.8041572570801,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,52
-27.1739158630371,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,53
-55.6328582763672,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,54
-62.6974601745606,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,55
-25.812141418457,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,56
-30.9759273529053,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,57
-44.3038215637207,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,58
-72.6342544555664,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,59
-30.1252899169922,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,60
-31.3692893981934,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,61
-31.3790435791016,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,62
-38.8261451721191,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,63
-78.2383728027344,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,64
-41.6960258483887,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,65
-62.3120269775391,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,66
-48.8677749633789,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,67
-37.9142990112305,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,68
-39.7729682922363,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,69
-27.1545391082764,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,70
-41.6377716064453,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,71
-28.2390537261963,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,72
-53.0692520141602,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,73
-31.0733299255371,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,74
-58.5408630371094,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,75
-40.5566444396973,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,76
-50.123966217041,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,77
-31.3511066436768,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,78
-62.582405090332,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,79
-47.8377456665039,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,80
-71.9629669189453,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,81
-46.6394729614258,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,82
-73.9347229003906,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,83
-45.7329368591309,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,84
-36.2421684265137,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,85
-24.9020614624023,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,86
-73.1864776611328,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,87
-36.2727355957031,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,88
-77.0567016601563,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,89
-26.5169544219971,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,90
-70.4445266723633,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,91
-63.9434471130371,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,92
-48.1162986755371,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,93
-79.6530075073242,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,94
-28.8575439453125,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,95
-26.2885780334473,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,96
-47.056583404541,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,97
-32.2431831359863,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,98
-69.3063735961914,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,99
-77.0378952026367,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,100
-36.7301406860352,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,101
-28.6923446655273,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,102
-33.3366241455078,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,103
-24.6958789825439,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,104
-47.7352981567383,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,105
-42.3033142089844,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,106
-68.8918762207031,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,107
-69.69384765625,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,108
-47.8842124938965,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,109
-35.0969772338867,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,110
-24.8980236053467,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,111
-44.1347160339356,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,112
-26.2090225219727,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,113
-59.5239105224609,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,114
-70.359260559082,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,115
-30.8576354980469,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,116
-48.4190940856934,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,117
-37.5997352600098,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,118
-42.9259147644043,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,119
-42.9306640625,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,120
-65.17626953125,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,121
-26.9294509887695,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,122
-38.2147979736328,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,123
-70.6725082397461,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,124
-46.8407745361328,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,125
-58.4594116210938,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,126
-63.082145690918,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,127
-26.8099880218506,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,128
-62.9160842895508,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,129
-74.6505966186524,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,130
-28.9034843444824,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,131
-24.5790576934814,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,132
-64.0985260009766,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,133
-65.6433639526367,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,134
-29.4475383758545,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,135
-56.4293556213379,maximize,-81.3219909667969,lcbench,167168,val_accuracy,1,136
