algorithm,scenario,instance,best,repl
mlr3mbo,lcbench,189873,-99.129768371582,1058
mlr3mbo,lcbench,189873,-99.140739440918,1059
mlr3mbo,lcbench,189873,-99.129768371582,1060
mlr3mbo,lcbench,189873,-99.129768371582,1061
mlr3mbo,lcbench,189873,-99.129768371582,1062
mlr3mbo,lcbench,189873,-99.129768371582,1063
mlr3mbo,lcbench,189873,-99.129768371582,1064
mlr3mbo,lcbench,189873,-99.1048202514649,1065
mlr3mbo,lcbench,189873,-99.1452789306641,1066
mlr3mbo,lcbench,189873,-99.129768371582,1067
mlr3mbo,lcbench,189873,-99.0719299316406,1068
mlr3mbo,lcbench,189873,-99.1184310913086,1069
mlr3mbo,lcbench,189873,-99.129768371582,1070
mlr3mbo,lcbench,189873,-99.129768371582,1071
mlr3mbo,lcbench,189873,-99.0987701416016,1072
mlr3mbo,lcbench,189873,-99.129768371582,1073
mlr3mbo,lcbench,189873,-96.0762023925781,1074
mlr3mbo,lcbench,189873,-99.129768371582,1075
mlr3mbo,lcbench,189873,-99.129768371582,1076
mlr3mbo,lcbench,189873,-99.094612121582,1077
mlr3mbo,lcbench,189873,-99.1127548217774,1078
mlr3mbo,lcbench,189873,-96.155403137207,1079
mlr3mbo,lcbench,189873,-99.129768371582,1080
mlr3mbo,lcbench,189873,-99.129768371582,1081
mlr3mbo,lcbench,189873,-99.129768371582,1082
mlr3mbo,lcbench,189873,-99.129768371582,1083
mlr3mbo,lcbench,189873,-99.1131362915039,1084
mlr3mbo,lcbench,189873,-99.129768371582,1085
mlr3mbo,lcbench,189873,-99.129768371582,1086
mlr3mbo,lcbench,189873,-99.1191864013672,1087
mlr3mbo,lcbench,189873,-99.0247039794922,1088
mlr3mbo,lcbench,189873,-99.1074600219727,1089
mlr3mbo,lcbench,189873,-99.129768371582,1090
mlr3mbo,lcbench,189873,-99.129768371582,1091
mlr3mbo,lcbench,189873,-99.129768371582,1092
mlr3mbo,lcbench,189873,-99.0904541015625,1093
mlr3mbo,lcbench,189873,-99.129768371582,1094
mlr3mbo,lcbench,189873,-99.050765991211,1095
mlr3mbo,lcbench,189873,-99.129768371582,1096
mlr3mbo,lcbench,189873,-99.129768371582,1097
mlr3mbo,lcbench,189873,-99.129768371582,1098
mlr3mbo,lcbench,189873,-99.129768371582,1099
mlr3mbo,lcbench,189873,-99.129768371582,1100
mlr3mbo,lcbench,189873,-99.129768371582,1101
mlr3mbo,lcbench,189873,-99.129768371582,1102
mlr3mbo,lcbench,189873,-99.1184310913086,1103
mlr3mbo,lcbench,189873,-99.129768371582,1104
mlr3mbo,lcbench,189873,-99.129768371582,1105
mlr3mbo,lcbench,189873,-99.1365814208984,1106
mlr3mbo,lcbench,189873,-99.129768371582,1107
mlr3mbo,lcbench,189873,-99.129768371582,1108
mlr3mbo,lcbench,189873,-99.129768371582,1109
mlr3mbo,lcbench,189873,-99.129768371582,1110
mlr3mbo,lcbench,189873,-99.129768371582,1111
mlr3mbo,lcbench,189873,-99.129768371582,1112
mlr3mbo,lcbench,189873,-99.0802459716797,1113
mlr3mbo,lcbench,189873,-99.1150207519531,1114
mlr3mbo,lcbench,189873,-99.1184310913086,1115
mlr3mbo,lcbench,189873,-98.8107452392578,1116
mlr3mbo,lcbench,189873,-99.129768371582,1117
mlr3mbo,lcbench,189873,-99.129768371582,1118
mlr3mbo,lcbench,189873,-99.129768371582,1119
mlr3mbo,lcbench,189873,-99.129768371582,1120
mlr3mbo,lcbench,189873,-99.0039291381836,1121
mlr3mbo,lcbench,189873,-99.129768371582,1122
mlr3mbo,lcbench,189873,-99.129768371582,1123
mlr3mbo,lcbench,189873,-99.109733581543,1124
mlr3mbo,lcbench,189873,-99.129768371582,1125
mlr3mbo,lcbench,189873,-99.1237182617188,1126
mlr3mbo,lcbench,189873,-98.7968063354492,1127
mlr3mbo,lcbench,189873,-99.129768371582,1128
mlr3mbo,lcbench,189873,-99.129768371582,1129
mlr3mbo,lcbench,189873,-99.129768371582,1130
mlr3mbo,lcbench,189873,-99.1392288208008,1131
mlr3mbo,lcbench,189873,-99.129768371582,1132
mlr3mbo,lcbench,189873,-99.0881805419922,1133
mlr3mbo,lcbench,189873,-99.129768371582,1134
mlr3mbo,lcbench,189873,-99.0832672119141,1135
mlr3mbo,lcbench,189873,-99.129768371582,1136
mlr3mbo,lcbench,189873,-99.129768371582,1137
mlr3mbo,lcbench,189873,-99.129768371582,1138
mlr3mbo,lcbench,189873,-99.129768371582,1139
mlr3mbo,lcbench,189873,-99.129768371582,1140
mlr3mbo,lcbench,189873,-99.129768371582,1141
mlr3mbo,lcbench,189873,-99.129768371582,1142
mlr3mbo,lcbench,189873,-99.129768371582,1143
mlr3mbo,lcbench,189873,-99.129768371582,1144
mlr3mbo,lcbench,189873,-99.129768371582,1145
mlr3mbo,lcbench,189873,-99.129768371582,1146
mlr3mbo,lcbench,189873,-99.2080764770508,1147
mlr3mbo,lcbench,189873,-98.8959732055664,1148
mlr3mbo,lcbench,189873,-99.129768371582,1149
mlr3mbo,lcbench,189873,-99.1884002685547,1150
mlr3mbo,lcbench,189873,-99.129768371582,1151
mlr3mbo,lcbench,189873,-99.129768371582,1152
mlr3mbo,lcbench,189873,-99.1978607177735,1153
mlr3mbo,lcbench,189873,-98.9722061157227,1154
mlr3mbo,lcbench,189873,-99.129768371582,1155
mlr3mbo,lcbench,189873,-99.129768371582,1156
mlr3mbo,lcbench,189873,-99.129768371582,1157
mlr3mbo,lcbench,189873,-99.129768371582,1158
mlr3mbo,lcbench,189873,-99.129768371582,1159
mlr3mbo,lcbench,189873,-99.129768371582,1160
mlr3mbo,lcbench,189873,-99.0122375488281,1161
mlr3mbo,lcbench,189873,-99.129768371582,1162
mlr3mbo,lcbench,189873,-99.129768371582,1163
mlr3mbo,lcbench,189873,-99.1169128417969,1164
mlr3mbo,lcbench,189873,-99.129768371582,1165
mlr3mbo,lcbench,189873,-99.1604080200195,1166
mlr3mbo,lcbench,189873,-99.129768371582,1167
mlr3mbo,lcbench,189873,-99.0647506713867,1168
mlr3mbo,lcbench,189873,-99.129768371582,1169
mlr3mbo,lcbench,189873,-99.129768371582,1170
mlr3mbo,lcbench,189873,-99.074577331543,1171
mlr3mbo,lcbench,189873,-99.160026550293,1172
mlr3mbo,lcbench,189873,-99.129768371582,1173
mlr3mbo,lcbench,189873,-99.129768371582,1174
mlr3mbo,lcbench,189873,-99.175537109375,1175
mlr3mbo,lcbench,189873,-99.129768371582,1176
mlr3mbo,lcbench,189873,-99.129768371582,1177
mlr3mbo,lcbench,189873,-99.129768371582,1178
mlr3mbo,lcbench,189873,-99.2088394165039,1179
mlr3mbo,lcbench,189873,-99.129768371582,1180
mlr3mbo,lcbench,189873,-99.129768371582,1181
mlr3mbo,lcbench,189873,-99.129768371582,1182
mlr3mbo,lcbench,189873,-99.129768371582,1183
mlr3mbo,lcbench,189873,-99.129768371582,1184
mlr3mbo,lcbench,189873,-99.1184310913086,1185
mlr3mbo,lcbench,189873,-99.003173828125,1186
mlr3mbo,lcbench,189873,-99.1543502807617,1187
mlr3mbo,lcbench,189873,-99.129768371582,1188
mlr3mbo,lcbench,189873,-99.0859146118164,1189
mlr3mbo,lcbench,189873,-99.129768371582,1190
mlr3mbo,lcbench,189873,-99.129768371582,1191
mlr3mbo,lcbench,189873,-99.129768371582,1192
mlr3mbo,lcbench,189873,-99.129768371582,1193
mlr3mbo,lcbench,189873,-99.0092163085938,1194
mlr3mbo,lcbench,189873,-99.129768371582,1195
mlr3mbo,lcbench,189873,-99.1691055297852,1196
mlr3mbo,lcbench,189873,-99.129768371582,1197
mlr3mbo,lcbench,189873,-99.129768371582,1198
mlr3mbo,lcbench,189873,-99.129768371582,1199
mlr3mbo,lcbench,189873,-99.0247039794922,1200
mlr3mbo,lcbench,189873,-99.1135101318359,1201
mlr3mbo,lcbench,189873,-99.129768371582,1202
mlr3mbo,lcbench,189873,-99.0832672119141,1203
mlr3mbo,lcbench,189873,-99.1573791503906,1204
mlr3mbo,lcbench,189873,-98.9605026245117,1205
mlr3mbo,lcbench,189873,-99.129768371582,1206
mlr3mbo,lcbench,189873,-99.129768371582,1207
mlr3mbo,lcbench,189873,-99.129768371582,1208
mlr3mbo,lcbench,189873,-99.129768371582,1209
mlr3mbo,lcbench,189873,-99.1657028198242,1210
mlr3mbo,lcbench,189873,-99.129768371582,1211
mlr3mbo,lcbench,189873,-99.129768371582,1212
mlr3mbo,lcbench,189873,-98.6815414428711,1213
mlr3mbo,lcbench,189873,-99.129768371582,1214
mlr3mbo,lcbench,189873,-98.9201202392578,1215
mlr3mbo,lcbench,189873,-99.129768371582,1216
mlr3mbo,lcbench,189873,-99.129768371582,1217
mlr3mbo,lcbench,189873,-99.1184310913086,1218
mlr3mbo,lcbench,189873,-99.129768371582,1219
mlr3mbo,lcbench,189873,-99.106330871582,1220
mlr3mbo,lcbench,189873,-96.1858520507813,1221
mlr3mbo,lcbench,189873,-99.1184310913086,1222
mlr3mbo,lcbench,189873,-99.0360336303711,1223
mlr3mbo,lcbench,189873,-99.129768371582,1224
mlr3mbo,lcbench,189873,-99.1165390014648,1225
mlr3mbo,lcbench,189873,-99.1029281616211,1226
mlr3mbo,lcbench,189873,-99.129768371582,1227
mlr3mbo,lcbench,189873,-99.129768371582,1228
mlr3mbo,lcbench,189873,-99.094612121582,1229
mlr3mbo,lcbench,189873,-99.129768371582,1230
mlr3mbo,lcbench,189873,-99.129768371582,1231
mlr3mbo,lcbench,189873,-99.129768371582,1232
mlr3mbo,lcbench,189873,-99.1929397583008,1233
mlr3mbo,lcbench,189873,-99.129768371582,1234
mlr3mbo,lcbench,189873,-99.129768371582,1235
mlr3mbo,lcbench,189873,-99.129768371582,1236
mlr3mbo,lcbench,189873,-99.129768371582,1237
mlr3mbo,lcbench,189873,-99.129768371582,1238
mlr3mbo,lcbench,189873,-99.106330871582,1239
mlr3mbo,lcbench,189873,-99.1244735717773,1240
mlr3mbo,lcbench,189873,-99.129768371582,1241
mlr3mbo,lcbench,189873,-99.094612121582,1242
mlr3mbo,lcbench,189873,-99.129768371582,1243
mlr3mbo,lcbench,189873,-99.1259918212891,1244
mlr3mbo,lcbench,189873,-99.129768371582,1245
mlr3mbo,lcbench,189873,-99.129768371582,1246
mlr3mbo,lcbench,189873,-99.129768371582,1247
mlr3mbo,lcbench,189873,-99.0885620117188,1248
mlr3mbo,lcbench,189873,-99.129768371582,1249
mlr3mbo,lcbench,189873,-99.0451049804688,1250
mlr3mbo,lcbench,189873,-99.129768371582,1251
mlr3mbo,lcbench,189873,-99.106330871582,1252
mlr3mbo,lcbench,189873,-99.129768371582,1253
mlr3mbo,lcbench,189873,-99.1184310913086,1254
mlr3mbo,lcbench,189873,-99.1252365112305,1255
mlr3mbo,lcbench,189873,-99.129768371582,1256
mlr3mbo,lcbench,189873,-99.1184310913086,1257
mlr3mbo,lcbench,189873,-99.0099716186523,1258
mlr3mbo,lcbench,189873,-99.0734405517578,1259
mlr3mbo,lcbench,189873,-99.1142654418945,1260
mlr3mbo,lcbench,189873,-99.129768371582,1261
mlr3mbo,lcbench,189873,-99.129768371582,1262
mlr3mbo,lcbench,189873,-99.129768371582,1263
mlr3mbo,lcbench,189873,-99.129768371582,1264
mlr3mbo,lcbench,189873,-99.106330871582,1265
mlr3mbo,lcbench,189873,-99.129768371582,1266
mlr3mbo,lcbench,189873,-99.1184310913086,1267
mlr3mbo,lcbench,189873,-99.129768371582,1268
mlr3mbo,lcbench,189873,-99.129768371582,1269
mlr3mbo,lcbench,189873,-99.129768371582,1270
mlr3mbo,lcbench,189873,-99.129768371582,1271
mlr3mbo,lcbench,189873,-99.129768371582,1272
mlr3mbo,lcbench,189873,-99.0832672119141,1273
mlr3mbo,lcbench,189873,-99.1184310913086,1274
mlr3mbo,lcbench,189873,-99.129768371582,1275
mlr3mbo,lcbench,189873,-99.0375442504883,1276
mlr3mbo,lcbench,189873,-99.129768371582,1277
mlr3mbo,lcbench,189873,-99.129768371582,1278
mlr3mbo,lcbench,189873,-99.0639953613281,1279
mlr3mbo,lcbench,189873,-99.1206970214844,1280
mlr3mbo,lcbench,189873,-98.837890625,1281
mlr3mbo,lcbench,189873,-99.106330871582,1282
mlr3mbo,lcbench,189873,-99.129768371582,1283
mlr3mbo,lcbench,189873,-99.0832672119141,1284
mlr3mbo,lcbench,189873,-99.0723114013672,1285
mlr3mbo,lcbench,189873,-99.129768371582,1286
mlr3mbo,lcbench,189873,-99.129768371582,1287
mlr3mbo,lcbench,189873,-99.0156402587891,1288
mlr3mbo,lcbench,189873,-99.129768371582,1289
mlr3mbo,lcbench,189873,-99.129768371582,1290
mlr3mbo,lcbench,189873,-99.129768371582,1291
mlr3mbo,lcbench,189873,-99.129768371582,1292
mlr3mbo,lcbench,189873,-99.129768371582,1293
mlr3mbo,lcbench,189873,-99.0530395507812,1294
mlr3mbo,lcbench,189873,-99.129768371582,1295
mlr3mbo,lcbench,189873,-99.129768371582,1296
mlr3mbo,lcbench,189873,-99.129768371582,1297
mlr3mbo,lcbench,189873,-98.982406616211,1298
mlr3mbo,lcbench,189873,-99.129768371582,1299
mlr3mbo,lcbench,189873,-99.106330871582,1300
mlr3mbo,lcbench,189873,-99.129768371582,1301
mlr3mbo,lcbench,189873,-99.129768371582,1302
mlr3mbo,lcbench,189873,-99.1184310913086,1303
mlr3mbo,lcbench,189873,-99.2376022338867,1304
mlr3mbo,lcbench,189873,-99.1638107299805,1305
mlr3mbo,lcbench,189873,-99.129768371582,1306
mlr3mbo,lcbench,189873,-99.106330871582,1307
mlr3mbo,lcbench,189873,-99.094612121582,1308
mlr3mbo,lcbench,189873,-99.129768371582,1309
mlr3mbo,lcbench,189873,-99.082893371582,1310
mlr3mbo,lcbench,189873,-99.129768371582,1311
mlr3mbo,lcbench,189873,-99.129768371582,1312
mlr3mbo,lcbench,189873,-99.129768371582,1313
mlr3mbo,lcbench,189873,-99.129768371582,1314
mlr3mbo,lcbench,189873,-96.1876831054688,1315
mlr3mbo,lcbench,189873,-99.074951171875,1316
mlr3mbo,lcbench,189873,-98.4469299316406,1317
mlr3mbo,lcbench,189873,-99.129768371582,1318
mlr3mbo,lcbench,189873,-99.129768371582,1319
mlr3mbo,lcbench,189873,-99.129768371582,1320
mlr3mbo,lcbench,189873,-99.129768371582,1321
mlr3mbo,lcbench,189873,-98.7082748413086,1322
mlr3mbo,lcbench,189873,-99.062858581543,1323
mlr3mbo,lcbench,189873,-99.129768371582,1324
mlr3mbo,lcbench,189873,-99.129768371582,1325
mlr3mbo,lcbench,189873,-99.129768371582,1326
mlr3mbo,lcbench,189873,-99.129768371582,1327
mlr3mbo,lcbench,189873,-99.1135101318359,1328
mlr3mbo,lcbench,189873,-99.129768371582,1329
mlr3mbo,lcbench,189873,-99.129768371582,1330
mlr3mbo,lcbench,189873,-99.129768371582,1331
mlr3mbo,lcbench,189873,-99.2182998657227,1332
mlr3mbo,lcbench,189873,-99.129768371582,1333
mlr3mbo,lcbench,189873,-99.129768371582,1334
mlr3mbo,lcbench,189873,-99.129768371582,1335
mlr3mbo,lcbench,189873,-99.129768371582,1336
mlr3mbo,lcbench,189873,-99.129768371582,1337
mlr3mbo,lcbench,189873,-98.9978866577149,1338
mlr3mbo,lcbench,189873,-99.129768371582,1339
mlr3mbo,lcbench,189873,-99.1150207519531,1340
mlr3mbo,lcbench,189873,-99.129768371582,1341
mlr3mbo,lcbench,189873,-96.1807174682617,1342
mlr3mbo,lcbench,189873,-99.129768371582,1343
mlr3mbo,lcbench,189873,-99.1815872192383,1344
mlr3mbo,lcbench,189873,-99.129768371582,1345
mlr3mbo,lcbench,189873,-98.9971313476563,1346
mlr3mbo,lcbench,189873,-99.129768371582,1347
mlr3mbo,lcbench,189873,-99.129768371582,1348
mlr3mbo,lcbench,189873,-99.1184310913086,1349
mlr3mbo,lcbench,189873,-99.1834869384766,1350
mlr3mbo,lcbench,189873,-98.8982391357422,1351
mlr3mbo,lcbench,189873,-99.129768371582,1352
mlr3mbo,lcbench,189873,-99.129768371582,1353
mlr3mbo,lcbench,189873,-99.129768371582,1354
mlr3mbo,lcbench,189873,-99.129768371582,1355
mlr3mbo,lcbench,189873,-99.0719299316406,1356
mlr3mbo,lcbench,189873,-99.1619186401367,1357
mlr3mbo,lcbench,189873,-99.129768371582,1358
mlr3mbo,lcbench,189873,-99.129768371582,1359
mlr3mbo,lcbench,189873,-99.129768371582,1360
mlr3mbo,lcbench,189873,-99.129768371582,1361
mlr3mbo,lcbench,189873,-99.1721343994141,1362
mlr3mbo,lcbench,189873,-99.129768371582,1363
mlr3mbo,lcbench,189873,-99.1184310913086,1364
mlr3mbo,lcbench,189873,-99.129768371582,1365
mlr3mbo,lcbench,189873,-99.129768371582,1366
mlr3mbo,lcbench,189873,-99.1501922607422,1367
mlr3mbo,lcbench,189873,-99.129768371582,1368
mlr3mbo,lcbench,189873,-99.129768371582,1369
mlr3mbo,lcbench,189873,-99.129768371582,1370
mlr3mbo,lcbench,189873,-99.1937026977539,1371
mlr3mbo,lcbench,189873,-99.0322570800781,1372
mlr3mbo,lcbench,189873,-99.2254867553711,1373
mlr3mbo,lcbench,189873,-99.129768371582,1374
mlr3mbo,lcbench,189873,-99.129768371582,1375
mlr3mbo,lcbench,189873,-98.8582534790039,1376
mlr3mbo,lcbench,189873,-99.129768371582,1377
mlr3mbo,lcbench,189873,-99.129768371582,1378
mlr3mbo,lcbench,189873,-99.129768371582,1379
mlr3mbo,lcbench,189873,-99.2300338745117,1380
mlr3mbo,lcbench,189873,-99.129768371582,1381
mlr3mbo,lcbench,189873,-99.129768371582,1382
mlr3mbo,lcbench,189873,-99.129768371582,1383
mlr3mbo,lcbench,189873,-98.9397430419922,1384
mlr3mbo,lcbench,189873,-99.129768371582,1385
mlr3mbo,lcbench,189873,-99.129768371582,1386
mlr3mbo,lcbench,189873,-99.129768371582,1387
mlr3mbo,lcbench,189873,-99.1184310913086,1388
mlr3mbo,lcbench,189873,-99.129768371582,1389
mlr3mbo,lcbench,189873,-99.0666427612305,1390
mlr3mbo,lcbench,189873,-99.129768371582,1391
mlr3mbo,lcbench,189873,-99.129768371582,1392
mlr3mbo,lcbench,189873,-99.129768371582,1393
mlr3mbo,lcbench,189873,-99.1952133178711,1394
mlr3mbo,lcbench,189873,-99.129768371582,1395
mlr3mbo,lcbench,189873,-99.129768371582,1396
mlr3mbo,lcbench,189873,-99.07080078125,1397
mlr3mbo,lcbench,189873,-99.1884002685547,1398
mlr3mbo,lcbench,189873,-99.1108703613281,1399
mlr3mbo,lcbench,189873,-99.129768371582,1400
mlr3mbo,lcbench,189873,-99.129768371582,1401
mlr3mbo,lcbench,189873,-99.0194091796875,1402
mlr3mbo,lcbench,189873,-99.1184310913086,1403
mlr3mbo,lcbench,189873,-99.129768371582,1404
mlr3mbo,lcbench,189873,-99.1861343383789,1405
mlr3mbo,lcbench,189873,-99.106330871582,1406
mlr3mbo,lcbench,189873,-99.0016632080078,1407
mlr3mbo,lcbench,189873,-99.1301498413086,1408
mlr3mbo,lcbench,189873,-99.129768371582,1409
mlr3mbo,lcbench,189873,-99.1396026611328,1410
mlr3mbo,lcbench,189873,-99.1989974975586,1411
mlr3mbo,lcbench,189873,-99.0485000610352,1412
mlr3mbo,lcbench,189873,-99.129768371582,1413
mlr3mbo,lcbench,189873,-99.129768371582,1414
mlr3mbo,lcbench,189873,-99.129768371582,1415
mlr3mbo,lcbench,189873,-99.129768371582,1416
mlr3mbo,lcbench,189873,-99.106330871582,1417
mlr3mbo,lcbench,189873,-99.129768371582,1418
mlr3mbo,lcbench,189873,-99.129768371582,1419
mlr3mbo,lcbench,189873,-99.1343078613281,1420
mlr3mbo,lcbench,189873,-99.129768371582,1421
mlr3mbo,lcbench,189873,-99.129768371582,1422
mlr3mbo,lcbench,189873,-98.986930847168,1423
mlr3mbo,lcbench,189873,-99.129768371582,1424
mlr3mbo,lcbench,189873,-99.1256103515625,1425
mlr3mbo,lcbench,189873,-99.129768371582,1426
mlr3mbo,lcbench,189873,-99.129768371582,1427
mlr3mbo,lcbench,189873,-99.0228118896484,1428
mlr3mbo,lcbench,189873,-99.129768371582,1429
mlr3mbo,lcbench,189873,-99.129768371582,1430
mlr3mbo,lcbench,189873,-99.129768371582,1431
mlr3mbo,lcbench,189873,-99.129768371582,1432
mlr3mbo,lcbench,189873,-99.0704193115234,1433
mlr3mbo,lcbench,189873,-96.1836471557617,1434
mlr3mbo,lcbench,189873,-98.7956695556641,1435
mlr3mbo,lcbench,189873,-99.1070861816406,1436
mlr3mbo,lcbench,189873,-99.129768371582,1437
mlr3mbo,lcbench,189873,-99.0216751098633,1438
mlr3mbo,lcbench,189873,-99.129768371582,1439
mlr3mbo,lcbench,189873,-99.0719299316406,1440
mlr3mbo,lcbench,189873,-99.129768371582,1441
mlr3mbo,lcbench,189873,-99.0485000610352,1442
mlr3mbo,lcbench,189873,-99.0485000610352,1443
mlr3mbo,lcbench,189873,-99.0485000610352,1444
mlr3mbo,lcbench,189873,-99.129768371582,1445
mlr3mbo,lcbench,189873,-98.9616394042969,1446
mlr3mbo,lcbench,189873,-99.129768371582,1447
mlr3mbo,lcbench,189873,-99.129768371582,1448
mlr3mbo,lcbench,189873,-99.129768371582,1449
mlr3mbo,lcbench,189873,-99.129768371582,1450
mlr3mbo,lcbench,189873,-99.1010360717774,1451
mlr3mbo,lcbench,189873,-99.129768371582,1452
mlr3mbo,lcbench,189873,-99.129768371582,1453
mlr3mbo,lcbench,189873,-99.129768371582,1454
mlr3mbo,lcbench,189873,-99.1971054077148,1455
mlr3mbo,lcbench,189873,-99.1184310913086,1456
mlr3mbo,lcbench,189873,-99.129768371582,1457
mlr3mbo,lcbench,189873,-99.1305313110352,1458
mlr3mbo,lcbench,189873,-98.3193206787109,1459
mlr3mbo,lcbench,189873,-99.129768371582,1460
mlr3mbo,lcbench,189873,-99.129768371582,1461
mlr3mbo,lcbench,189873,-99.129768371582,1462
mlr3mbo,lcbench,189873,-99.129768371582,1463
mlr3mbo,lcbench,189873,-99.0598373413086,1464
mlr3mbo,lcbench,189873,-99.106330871582,1465
mlr3mbo,lcbench,189873,-99.0832672119141,1466
mlr3mbo,lcbench,189873,-99.129768371582,1467
mlr3mbo,lcbench,189873,-99.0477447509766,1468
mlr3mbo,lcbench,189873,-99.129768371582,1469
mlr3mbo,lcbench,189873,-98.7225875854492,1470
mlr3mbo,lcbench,189873,-99.129768371582,1471
mlr3mbo,lcbench,189873,-99.129768371582,1472
mlr3mbo,lcbench,189873,-99.129768371582,1473
mlr3mbo,lcbench,189873,-99.129768371582,1474
mlr3mbo,lcbench,189873,-99.1713790893555,1475
mlr3mbo,lcbench,189873,-99.129768371582,1476
mlr3mbo,lcbench,189873,-99.0454788208008,1477
mlr3mbo,lcbench,189873,-98.9465408325195,1478
mlr3mbo,lcbench,189873,-99.129768371582,1479
mlr3mbo,lcbench,189873,-99.0817565917969,1480
mlr3mbo,lcbench,189873,-99.129768371582,1481
mlr3mbo,lcbench,189873,-99.129768371582,1482
mlr3mbo,lcbench,189873,-97.7855682373047,1483
mlr3mbo,lcbench,189873,-99.129768371582,1484
mlr3mbo,lcbench,189873,-99.129768371582,1485
mlr3mbo,lcbench,189873,-99.129768371582,1486
mlr3mbo,lcbench,189873,-99.129768371582,1487
mlr3mbo,lcbench,189873,-99.129768371582,1488
mlr3mbo,lcbench,189873,-99.129768371582,1489
mlr3mbo,lcbench,189873,-99.129768371582,1490
mlr3mbo,lcbench,189873,-99.129768371582,1491
mlr3mbo,lcbench,189873,-99.0889358520508,1492
mlr3mbo,lcbench,189873,-96.1495361328125,1493
mlr3mbo,lcbench,189873,-99.1244735717773,1494
mlr3mbo,lcbench,189873,-99.129768371582,1495
mlr3mbo,lcbench,189873,-99.074577331543,1496
mlr3mbo,lcbench,189873,-98.1229858398438,1497
mlr3mbo,lcbench,189873,-99.0719299316406,1498
mlr3mbo,lcbench,189873,-99.129768371582,1499
mlr3mbo,lcbench,189873,-99.129768371582,1500
mlr3mbo,lcbench,189873,-99.129768371582,1501
mlr3mbo,lcbench,189873,-99.129768371582,1502
mlr3mbo,lcbench,189873,-99.1184310913086,1503
mlr3mbo,lcbench,189873,-98.9408798217774,1504
mlr3mbo,lcbench,189873,-99.0439682006836,1505
mlr3mbo,lcbench,189873,-99.129768371582,1506
mlr3mbo,lcbench,189873,-99.2042922973633,1507
mlr3mbo,lcbench,189873,-98.9189834594727,1508
mlr3mbo,lcbench,189873,-99.129768371582,1509
mlr3mbo,lcbench,189873,-99.129768371582,1510
mlr3mbo,lcbench,189873,-99.1823501586914,1511
mlr3mbo,lcbench,189873,-99.106330871582,1512
mlr3mbo,lcbench,189873,-99.129768371582,1513
mlr3mbo,lcbench,189873,-99.129768371582,1514
mlr3mbo,lcbench,189873,-99.129768371582,1515
mlr3mbo,lcbench,189873,-99.129768371582,1516
mlr3mbo,lcbench,189873,-99.129768371582,1517
mlr3mbo,lcbench,189873,-99.1959686279297,1518
mlr3mbo,lcbench,189873,-99.129768371582,1519
mlr3mbo,lcbench,189873,-99.1687316894531,1520
mlr3mbo,lcbench,189873,-99.0522842407227,1521
mlr3mbo,lcbench,189873,-99.129768371582,1522
mlr3mbo,lcbench,189873,-99.1006546020508,1523
mlr3mbo,lcbench,189873,-99.129768371582,1524
mlr3mbo,lcbench,189873,-99.129768371582,1525
mlr3mbo,lcbench,189873,-99.129768371582,1526
mlr3mbo,lcbench,189873,-99.129768371582,1527
mlr3mbo,lcbench,189873,-99.2349548339844,1528
mlr3mbo,lcbench,189873,-96.1462326049805,1529
mlr3mbo,lcbench,189873,-99.129768371582,1530
mlr3mbo,lcbench,189873,-99.129768371582,1531
mlr3mbo,lcbench,189873,-99.129768371582,1532
mlr3mbo,lcbench,189873,-99.129768371582,1533
mlr3mbo,lcbench,189873,-99.129768371582,1534
mlr3mbo,lcbench,189873,-99.129768371582,1535
mlr3mbo,lcbench,189873,-99.006950378418,1536
mlr3mbo,lcbench,189873,-99.129768371582,1537
mlr3mbo,lcbench,189873,-99.129768371582,1538
mlr3mbo,lcbench,189873,-99.129768371582,1539
mlr3mbo,lcbench,189873,-99.129768371582,1540
mlr3mbo,lcbench,189873,-96.1869506835938,1541
mlr3mbo,lcbench,189873,-98.9201202392578,1542
mlr3mbo,lcbench,189873,-98.5724411010742,1543
mlr3mbo,lcbench,189873,-99.0333938598633,1544
mlr3mbo,lcbench,189873,-99.1184310913086,1545
mlr3mbo,lcbench,189873,-99.129768371582,1546
mlr3mbo,lcbench,189873,-99.098388671875,1547
mlr3mbo,lcbench,189873,-98.7689208984375,1548
mlr3mbo,lcbench,189873,-99.129768371582,1549
mlr3mbo,lcbench,189873,-99.1206970214844,1550
mlr3mbo,lcbench,189873,-99.129768371582,1551
mlr3mbo,lcbench,189873,-99.129768371582,1552
mlr3mbo,lcbench,189873,-99.129768371582,1553
mlr3mbo,lcbench,189873,-99.129768371582,1554
mlr3mbo,lcbench,189873,-99.129768371582,1555
mlr3mbo,lcbench,189873,-99.094612121582,1556
mlr3mbo,lcbench,189873,-99.1513290405273,1557
mlr3mbo,lcbench,189873,-99.129768371582,1558
mlr3mbo,lcbench,189873,-99.0382995605469,1559
mlr3mbo,lcbench,189873,-99.2099685668945,1560
mlr3mbo,lcbench,189873,-99.0247039794922,1561
mlr3mbo,lcbench,189873,-99.129768371582,1562
mlr3mbo,lcbench,189873,-98.9778747558594,1563
mlr3mbo,lcbench,189873,-99.129768371582,1564
mlr3mbo,lcbench,189873,-99.0428314208985,1565
mlr3mbo,lcbench,189873,-99.129768371582,1566
mlr3mbo,lcbench,189873,-99.129768371582,1567
mlr3mbo,lcbench,189873,-99.129768371582,1568
