algorithm,scenario,instance,best,repl
mlr3mbo,lcbench,189873,-99.2413864135742,1751
mlr3mbo,lcbench,189873,-99.2417678833008,1752
mlr3mbo,lcbench,189873,-99.2421417236328,1753
mlr3mbo,lcbench,189873,-99.2421417236328,1754
mlr3mbo,lcbench,189873,-99.2421417236328,1755
mlr3mbo,lcbench,189873,-99.2406311035156,1756
mlr3mbo,lcbench,189873,-99.2417678833008,1757
mlr3mbo,lcbench,189873,-99.2417678833008,1758
mlr3mbo,lcbench,189873,-99.2417678833008,1759
mlr3mbo,lcbench,189873,-99.1301498413086,1760
mlr3mbo,lcbench,189873,-99.2417678833008,1761
mlr3mbo,lcbench,189873,-99.2417678833008,1762
mlr3mbo,lcbench,189873,-93.3453750610352,1763
mlr3mbo,lcbench,189873,-99.2417678833008,1764
mlr3mbo,lcbench,189873,-99.2421417236328,1765
mlr3mbo,lcbench,189873,-99.2413864135742,1766
mlr3mbo,lcbench,189873,-93.3663864135742,1767
mlr3mbo,lcbench,189873,-99.1301498413086,1768
mlr3mbo,lcbench,189873,-99.2417678833008,1769
mlr3mbo,lcbench,189873,-93.4094924926758,1770
mlr3mbo,lcbench,189873,-99.2421417236328,1771
mlr3mbo,lcbench,189873,-99.2417678833008,1772
mlr3mbo,lcbench,189873,-99.2417678833008,1773
mlr3mbo,lcbench,189873,-99.2417678833008,1774
mlr3mbo,lcbench,189873,-99.2421417236328,1775
mlr3mbo,lcbench,189873,-99.2417678833008,1776
mlr3mbo,lcbench,189873,-99.2372207641602,1777
mlr3mbo,lcbench,189873,-99.2417678833008,1778
mlr3mbo,lcbench,189873,-99.2417678833008,1779
mlr3mbo,lcbench,189873,-99.2417678833008,1780
mlr3mbo,lcbench,189873,-99.2417678833008,1781
mlr3mbo,lcbench,189873,-99.2417678833008,1782
mlr3mbo,lcbench,189873,-99.2364654541016,1783
mlr3mbo,lcbench,189873,-99.2417678833008,1784
mlr3mbo,lcbench,189873,-99.2421417236328,1785
mlr3mbo,lcbench,189873,-99.2417678833008,1786
mlr3mbo,lcbench,189873,-99.2417678833008,1787
mlr3mbo,lcbench,189873,-99.2417678833008,1788
mlr3mbo,lcbench,189873,-99.2421417236328,1789
mlr3mbo,lcbench,189873,-99.2421417236328,1790
mlr3mbo,lcbench,189873,-99.2417678833008,1791
mlr3mbo,lcbench,189873,-99.2417678833008,1792
mlr3mbo,lcbench,189873,-99.2421417236328,1793
mlr3mbo,lcbench,189873,-99.129768371582,1794
mlr3mbo,lcbench,189873,-99.2421417236328,1795
mlr3mbo,lcbench,189873,-99.2417678833008,1796
mlr3mbo,lcbench,189873,-99.2417678833008,1797
mlr3mbo,lcbench,189873,-93.3621139526367,1798
mlr3mbo,lcbench,189873,-99.2417678833008,1799
mlr3mbo,lcbench,189873,-99.2421417236328,1800
mlr3mbo,lcbench,189873,-99.2417678833008,1801
mlr3mbo,lcbench,189873,-99.2421417236328,1802
mlr3mbo,lcbench,189873,-99.2421417236328,1803
mlr3mbo,lcbench,189873,-99.2417678833008,1804
mlr3mbo,lcbench,189873,-99.2421417236328,1805
mlr3mbo,lcbench,189873,-99.2421417236328,1806
mlr3mbo,lcbench,189873,-99.2417678833008,1807
mlr3mbo,lcbench,189873,-99.2421417236328,1808
mlr3mbo,lcbench,189873,-99.2417678833008,1809
mlr3mbo,lcbench,189873,-99.2421417236328,1810
mlr3mbo,lcbench,189873,-99.2417678833008,1811
mlr3mbo,lcbench,189873,-99.2421417236328,1812
mlr3mbo,lcbench,189873,-96.1865844726563,1813
mlr3mbo,lcbench,189873,-99.2421417236328,1814
mlr3mbo,lcbench,189873,-99.2417678833008,1815
mlr3mbo,lcbench,189873,-99.2417678833008,1816
mlr3mbo,lcbench,189873,-99.2402496337891,1817
mlr3mbo,lcbench,189873,-99.2417678833008,1818
mlr3mbo,lcbench,189873,-99.2417678833008,1819
mlr3mbo,lcbench,189873,-93.4027252197266,1820
mlr3mbo,lcbench,189873,-99.2417678833008,1821
mlr3mbo,lcbench,189873,-99.2421417236328,1822
mlr3mbo,lcbench,189873,-99.2417678833008,1823
mlr3mbo,lcbench,189873,-99.2417678833008,1824
mlr3mbo,lcbench,189873,-97.6279067993164,1825
mlr3mbo,lcbench,189873,-99.2421417236328,1826
mlr3mbo,lcbench,189873,-99.2417678833008,1827
mlr3mbo,lcbench,189873,-96.1880493164062,1828
mlr3mbo,lcbench,189873,-99.2417678833008,1829
mlr3mbo,lcbench,189873,-99.2417678833008,1830
mlr3mbo,lcbench,189873,-99.2417678833008,1831
mlr3mbo,lcbench,189873,-99.2421417236328,1832
mlr3mbo,lcbench,189873,-99.2417678833008,1833
mlr3mbo,lcbench,189873,-93.4105682373047,1834
mlr3mbo,lcbench,189873,-93.4066467285156,1835
mlr3mbo,lcbench,189873,-99.2421417236328,1836
mlr3mbo,lcbench,189873,-99.2417678833008,1837
mlr3mbo,lcbench,189873,-99.2417678833008,1838
mlr3mbo,lcbench,189873,-99.2421417236328,1839
mlr3mbo,lcbench,189873,-99.129768371582,1840
mlr3mbo,lcbench,189873,-93.4102096557617,1841
mlr3mbo,lcbench,189873,-99.2421417236328,1842
mlr3mbo,lcbench,189873,-99.129768371582,1843
mlr3mbo,lcbench,189873,-93.4041519165039,1844
mlr3mbo,lcbench,189873,-99.2417678833008,1845
mlr3mbo,lcbench,189873,-99.2406311035156,1846
mlr3mbo,lcbench,189873,-99.2421417236328,1847
mlr3mbo,lcbench,189873,-99.2421417236328,1848
mlr3mbo,lcbench,189873,-96.1873168945313,1849
mlr3mbo,lcbench,189873,-99.2421417236328,1850
mlr3mbo,lcbench,189873,-99.2379837036133,1851
mlr3mbo,lcbench,189873,-99.2421417236328,1852
mlr3mbo,lcbench,189873,-99.2421417236328,1853
mlr3mbo,lcbench,189873,-99.2417678833008,1854
mlr3mbo,lcbench,189873,-99.2402496337891,1855
mlr3mbo,lcbench,189873,-99.2417678833008,1856
mlr3mbo,lcbench,189873,-99.2421417236328,1857
mlr3mbo,lcbench,189873,-99.2417678833008,1858
mlr3mbo,lcbench,189873,-99.2413864135742,1859
mlr3mbo,lcbench,189873,-99.2417678833008,1860
mlr3mbo,lcbench,189873,-99.2421417236328,1861
mlr3mbo,lcbench,189873,-93.3532104492187,1862
mlr3mbo,lcbench,189873,-99.2421417236328,1863
mlr3mbo,lcbench,189873,-99.2417678833008,1864
mlr3mbo,lcbench,189873,-99.2421417236328,1865
mlr3mbo,lcbench,189873,-99.2417678833008,1866
mlr3mbo,lcbench,189873,-99.2421417236328,1867
mlr3mbo,lcbench,189873,-99.2126235961914,1868
mlr3mbo,lcbench,189873,-93.363899230957,1869
mlr3mbo,lcbench,189873,-99.2421417236328,1870
mlr3mbo,lcbench,189873,-99.2417678833008,1871
mlr3mbo,lcbench,189873,-99.2417678833008,1872
mlr3mbo,lcbench,189873,-99.2421417236328,1873
mlr3mbo,lcbench,189873,-99.2417678833008,1874
mlr3mbo,lcbench,189873,-99.2417678833008,1875
mlr3mbo,lcbench,189873,-99.2421417236328,1876
mlr3mbo,lcbench,189873,-99.2417678833008,1877
mlr3mbo,lcbench,189873,-99.2417678833008,1878
mlr3mbo,lcbench,189873,-99.2417678833008,1879
mlr3mbo,lcbench,189873,-93.4105682373047,1880
mlr3mbo,lcbench,189873,-99.2421417236328,1881
mlr3mbo,lcbench,189873,-99.129768371582,1882
mlr3mbo,lcbench,189873,-99.2417678833008,1883
mlr3mbo,lcbench,189873,-99.2421417236328,1884
mlr3mbo,lcbench,189873,-99.2421417236328,1885
mlr3mbo,lcbench,189873,-99.2417678833008,1886
mlr3mbo,lcbench,189873,-99.2417678833008,1887
mlr3mbo,lcbench,189873,-99.2421417236328,1888
mlr3mbo,lcbench,189873,-99.2413864135742,1889
mlr3mbo,lcbench,189873,-93.3585510253906,1890
mlr3mbo,lcbench,189873,-96.1829147338867,1891
mlr3mbo,lcbench,189873,-99.2417678833008,1892
mlr3mbo,lcbench,189873,-99.2417678833008,1893
mlr3mbo,lcbench,189873,-93.4091415405273,1894
mlr3mbo,lcbench,189873,-93.4037933349609,1895
mlr3mbo,lcbench,189873,-99.2410125732422,1896
mlr3mbo,lcbench,189873,-99.2417678833008,1897
mlr3mbo,lcbench,189873,-99.2417678833008,1898
mlr3mbo,lcbench,189873,-99.2421417236328,1899
mlr3mbo,lcbench,189873,-99.2421417236328,1900
mlr3mbo,lcbench,189873,-99.2394943237305,1901
mlr3mbo,lcbench,189873,-99.2421417236328,1902
mlr3mbo,lcbench,189873,-99.2417678833008,1903
mlr3mbo,lcbench,189873,-99.2421417236328,1904
mlr3mbo,lcbench,189873,-99.2417678833008,1905
mlr3mbo,lcbench,189873,-99.2421417236328,1906
mlr3mbo,lcbench,189873,-99.2417678833008,1907
mlr3mbo,lcbench,189873,-99.2417678833008,1908
mlr3mbo,lcbench,189873,-99.2421417236328,1909
mlr3mbo,lcbench,189873,-99.2417678833008,1910
mlr3mbo,lcbench,189873,-99.2421417236328,1911
mlr3mbo,lcbench,189873,-99.2417678833008,1912
mlr3mbo,lcbench,189873,-99.2421417236328,1913
mlr3mbo,lcbench,189873,-99.2417678833008,1914
mlr3mbo,lcbench,189873,-99.2421417236328,1915
mlr3mbo,lcbench,189873,-99.2421417236328,1916
mlr3mbo,lcbench,189873,-99.2417678833008,1917
mlr3mbo,lcbench,189873,-99.2417678833008,1918
mlr3mbo,lcbench,189873,-99.2421417236328,1919
mlr3mbo,lcbench,189873,-99.2417678833008,1920
mlr3mbo,lcbench,189873,-99.2417678833008,1921
mlr3mbo,lcbench,189873,-96.1876831054688,1922
mlr3mbo,lcbench,189873,-99.2417678833008,1923
mlr3mbo,lcbench,189873,-99.2417678833008,1924
mlr3mbo,lcbench,189873,-99.129768371582,1925
mlr3mbo,lcbench,189873,-99.2421417236328,1926
mlr3mbo,lcbench,189873,-99.2417678833008,1927
mlr3mbo,lcbench,189873,-99.2417678833008,1928
mlr3mbo,lcbench,189873,-99.2402496337891,1929
mlr3mbo,lcbench,189873,-99.2417678833008,1930
mlr3mbo,lcbench,189873,-99.2417678833008,1931
mlr3mbo,lcbench,189873,-99.2417678833008,1932
mlr3mbo,lcbench,189873,-99.2421417236328,1933
mlr3mbo,lcbench,189873,-99.2421417236328,1934
mlr3mbo,lcbench,189873,-99.2417678833008,1935
mlr3mbo,lcbench,189873,-99.2417678833008,1936
mlr3mbo,lcbench,189873,-99.2417678833008,1937
mlr3mbo,lcbench,189873,-99.2417678833008,1938
mlr3mbo,lcbench,189873,-99.2417678833008,1939
mlr3mbo,lcbench,189873,-99.2417678833008,1940
mlr3mbo,lcbench,189873,-99.2413864135742,1941
mlr3mbo,lcbench,189873,-99.2417678833008,1942
mlr3mbo,lcbench,189873,-99.2421417236328,1943
mlr3mbo,lcbench,189873,-99.2417678833008,1944
mlr3mbo,lcbench,189873,-99.2417678833008,1945
mlr3mbo,lcbench,189873,-99.2421417236328,1946
mlr3mbo,lcbench,189873,-99.2421417236328,1947
mlr3mbo,lcbench,189873,-99.2417678833008,1948
mlr3mbo,lcbench,189873,-99.2421417236328,1949
mlr3mbo,lcbench,189873,-99.2417678833008,1950
mlr3mbo,lcbench,189873,-99.2421417236328,1951
mlr3mbo,lcbench,189873,-99.2417678833008,1952
mlr3mbo,lcbench,189873,-99.2391204833984,1953
mlr3mbo,lcbench,189873,-99.2417678833008,1954
mlr3mbo,lcbench,189873,-93.40771484375,1955
mlr3mbo,lcbench,189873,-99.2417678833008,1956
mlr3mbo,lcbench,189873,-99.2417678833008,1957
mlr3mbo,lcbench,189873,-99.2421417236328,1958
mlr3mbo,lcbench,189873,-99.2417678833008,1959
mlr3mbo,lcbench,189873,-99.2417678833008,1960
mlr3mbo,lcbench,189873,-93.3585510253906,1961
mlr3mbo,lcbench,189873,-99.2417678833008,1962
mlr3mbo,lcbench,189873,-99.2417678833008,1963
mlr3mbo,lcbench,189873,-99.2421417236328,1964
mlr3mbo,lcbench,189873,-99.2417678833008,1965
mlr3mbo,lcbench,189873,-59.3060989379883,1966
mlr3mbo,lcbench,189873,-99.2413864135742,1967
mlr3mbo,lcbench,189873,-99.2376022338867,1968
mlr3mbo,lcbench,189873,-99.2417678833008,1969
mlr3mbo,lcbench,189873,-99.2417678833008,1970
mlr3mbo,lcbench,189873,-99.2417678833008,1971
mlr3mbo,lcbench,189873,-99.2417678833008,1972
mlr3mbo,lcbench,189873,-99.2421417236328,1973
mlr3mbo,lcbench,189873,-99.2421417236328,1974
mlr3mbo,lcbench,189873,-99.2417678833008,1975
mlr3mbo,lcbench,189873,-99.2421417236328,1976
mlr3mbo,lcbench,189873,-99.2417678833008,1977
mlr3mbo,lcbench,189873,-99.2406311035156,1978
mlr3mbo,lcbench,189873,-99.2421417236328,1979
mlr3mbo,lcbench,189873,-99.2417678833008,1980
mlr3mbo,lcbench,189873,-99.2417678833008,1981
mlr3mbo,lcbench,189873,-99.2417678833008,1982
mlr3mbo,lcbench,189873,-99.2421417236328,1983
mlr3mbo,lcbench,189873,-99.2417678833008,1984
mlr3mbo,lcbench,189873,-99.2417678833008,1985
mlr3mbo,lcbench,189873,-93.4109191894531,1986
mlr3mbo,lcbench,189873,-99.2417678833008,1987
mlr3mbo,lcbench,189873,-99.2417678833008,1988
mlr3mbo,lcbench,189873,-93.3663864135742,1989
mlr3mbo,lcbench,189873,-99.2417678833008,1990
mlr3mbo,lcbench,189873,-99.2421417236328,1991
mlr3mbo,lcbench,189873,-99.2421417236328,1992
mlr3mbo,lcbench,189873,-93.3663864135742,1993
mlr3mbo,lcbench,189873,-93.4091415405273,1994
mlr3mbo,lcbench,189873,-99.2417678833008,1995
mlr3mbo,lcbench,189873,-99.2421417236328,1996
mlr3mbo,lcbench,189873,-99.2421417236328,1997
mlr3mbo,lcbench,189873,-99.2417678833008,1998
mlr3mbo,lcbench,189873,-99.2421417236328,1999
mlr3mbo,lcbench,189873,-96.1876831054688,2000
mlr3mbo,lcbench,189873,-99.2417678833008,2001
mlr3mbo,lcbench,189873,-99.2417678833008,2002
mlr3mbo,lcbench,189873,-99.2421417236328,2003
mlr3mbo,lcbench,189873,-93.4066467285156,2004
mlr3mbo,lcbench,189873,-99.239875793457,2005
mlr3mbo,lcbench,189873,-99.2421417236328,2006
mlr3mbo,lcbench,189873,-96.1832809448242,2007
mlr3mbo,lcbench,189873,-96.1572341918945,2008
mlr3mbo,lcbench,189873,-99.2421417236328,2009
mlr3mbo,lcbench,189873,-99.2417678833008,2010
mlr3mbo,lcbench,189873,-99.2417678833008,2011
mlr3mbo,lcbench,189873,-99.2417678833008,2012
mlr3mbo,lcbench,189873,-99.2417678833008,2013
mlr3mbo,lcbench,189873,-62.0279121398926,2014
mlr3mbo,lcbench,189873,-99.2421417236328,2015
mlr3mbo,lcbench,189873,-99.2417678833008,2016
mlr3mbo,lcbench,189873,-99.2417678833008,2017
mlr3mbo,lcbench,189873,-99.2421417236328,2018
mlr3mbo,lcbench,189873,-99.2417678833008,2019
mlr3mbo,lcbench,189873,-99.2417678833008,2020
mlr3mbo,lcbench,189873,-99.2421417236328,2021
mlr3mbo,lcbench,189873,-99.2406311035156,2022
mlr3mbo,lcbench,189873,-62.0303955078125,2023
mlr3mbo,lcbench,189873,-99.2349548339844,2024
mlr3mbo,lcbench,189873,-99.2417678833008,2025
mlr3mbo,lcbench,189873,-93.3653182983399,2026
mlr3mbo,lcbench,189873,-99.2417678833008,2027
mlr3mbo,lcbench,189873,-99.2421417236328,2028
mlr3mbo,lcbench,189873,-99.2417678833008,2029
mlr3mbo,lcbench,189873,-99.2417678833008,2030
mlr3mbo,lcbench,189873,-99.2417678833008,2031
mlr3mbo,lcbench,189873,-99.2413864135742,2032
mlr3mbo,lcbench,189873,-99.2417678833008,2033
mlr3mbo,lcbench,189873,-99.2417678833008,2034
mlr3mbo,lcbench,189873,-93.4055786132813,2035
mlr3mbo,lcbench,189873,-99.2421417236328,2036
mlr3mbo,lcbench,189873,-99.2417678833008,2037
mlr3mbo,lcbench,189873,-99.2417678833008,2038
mlr3mbo,lcbench,189873,-99.2421417236328,2039
mlr3mbo,lcbench,189873,-99.2417678833008,2040
mlr3mbo,lcbench,189873,-62.0279121398926,2041
mlr3mbo,lcbench,189873,-99.2417678833008,2042
mlr3mbo,lcbench,189873,-99.2421417236328,2043
mlr3mbo,lcbench,189873,-99.2417678833008,2044
mlr3mbo,lcbench,189873,-99.2421417236328,2045
mlr3mbo,lcbench,189873,-99.2421417236328,2046
mlr3mbo,lcbench,189873,-99.2421417236328,2047
mlr3mbo,lcbench,189873,-99.1713790893555,2048
mlr3mbo,lcbench,189873,-99.2417678833008,2049
mlr3mbo,lcbench,189873,-99.2417678833008,2050
mlr3mbo,lcbench,189873,-99.2421417236328,2051
mlr3mbo,lcbench,189873,-99.2421417236328,2052
mlr3mbo,lcbench,189873,-96.1814498901367,2053
mlr3mbo,lcbench,189873,-99.2421417236328,2054
mlr3mbo,lcbench,189873,-99.2421417236328,2055
mlr3mbo,lcbench,189873,-99.2406311035156,2056
mlr3mbo,lcbench,189873,-99.2421417236328,2057
mlr3mbo,lcbench,189873,-99.2417678833008,2058
mlr3mbo,lcbench,189873,-99.2421417236328,2059
mlr3mbo,lcbench,189873,-99.2417678833008,2060
mlr3mbo,lcbench,189873,-99.2413864135742,2061
mlr3mbo,lcbench,189873,-99.2421417236328,2062
mlr3mbo,lcbench,189873,-99.2417678833008,2063
mlr3mbo,lcbench,189873,-99.2421417236328,2064
mlr3mbo,lcbench,189873,-99.2417678833008,2065
mlr3mbo,lcbench,189873,-99.2417678833008,2066
mlr3mbo,lcbench,189873,-96.1821823120117,2067
mlr3mbo,lcbench,189873,-99.2421417236328,2068
mlr3mbo,lcbench,189873,-99.2417678833008,2069
mlr3mbo,lcbench,189873,-99.2417678833008,2070
mlr3mbo,lcbench,189873,-99.2417678833008,2071
mlr3mbo,lcbench,189873,-99.2417678833008,2072
mlr3mbo,lcbench,189873,-99.2417678833008,2073
mlr3mbo,lcbench,189873,-99.2417678833008,2074
mlr3mbo,lcbench,189873,-99.2417678833008,2075
mlr3mbo,lcbench,189873,-99.2417678833008,2076
mlr3mbo,lcbench,189873,-93.4062881469727,2077
mlr3mbo,lcbench,189873,-99.129768371582,2078
mlr3mbo,lcbench,189873,-99.2364654541016,2079
mlr3mbo,lcbench,189873,-99.2417678833008,2080
mlr3mbo,lcbench,189873,-99.2387390136719,2081
mlr3mbo,lcbench,189873,-99.2417678833008,2082
mlr3mbo,lcbench,189873,-99.2417678833008,2083
mlr3mbo,lcbench,189873,-99.2417678833008,2084
mlr3mbo,lcbench,189873,-99.2417678833008,2085
mlr3mbo,lcbench,189873,-93.4002304077148,2086
mlr3mbo,lcbench,189873,-99.2417678833008,2087
mlr3mbo,lcbench,189873,-99.2421417236328,2088
mlr3mbo,lcbench,189873,-99.2417678833008,2089
mlr3mbo,lcbench,189873,-99.2417678833008,2090
mlr3mbo,lcbench,189873,-99.2413864135742,2091
mlr3mbo,lcbench,189873,-99.2417678833008,2092
mlr3mbo,lcbench,189873,-99.2417678833008,2093
mlr3mbo,lcbench,189873,-99.2417678833008,2094
mlr3mbo,lcbench,189873,-99.2417678833008,2095
mlr3mbo,lcbench,189873,-99.2417678833008,2096
mlr3mbo,lcbench,189873,-99.2421417236328,2097
mlr3mbo,lcbench,189873,-99.2421417236328,2098
mlr3mbo,lcbench,189873,-99.2417678833008,2099
mlr3mbo,lcbench,189873,-93.3610458374024,2100
mlr3mbo,lcbench,189873,-99.2417678833008,2101
mlr3mbo,lcbench,189873,-99.2421417236328,2102
mlr3mbo,lcbench,189873,-99.2364654541016,2103
mlr3mbo,lcbench,189873,-99.2410125732422,2104
mlr3mbo,lcbench,189873,-99.2421417236328,2105
mlr3mbo,lcbench,189873,-99.2421417236328,2106
mlr3mbo,lcbench,189873,-99.2413864135742,2107
mlr3mbo,lcbench,189873,-93.398811340332,2108
mlr3mbo,lcbench,189873,-99.2417678833008,2109
mlr3mbo,lcbench,189873,-99.2417678833008,2110
mlr3mbo,lcbench,189873,-99.2417678833008,2111
mlr3mbo,lcbench,189873,-99.2421417236328,2112
mlr3mbo,lcbench,189873,-99.2421417236328,2113
mlr3mbo,lcbench,189873,-99.2417678833008,2114
mlr3mbo,lcbench,189873,-99.2413864135742,2115
mlr3mbo,lcbench,189873,-96.1876831054688,2116
mlr3mbo,lcbench,189873,-99.2368469238281,2117
mlr3mbo,lcbench,189873,-99.2417678833008,2118
mlr3mbo,lcbench,189873,-99.2421417236328,2119
mlr3mbo,lcbench,189873,-99.2421417236328,2120
mlr3mbo,lcbench,189873,-93.40771484375,2121
mlr3mbo,lcbench,189873,-99.2421417236328,2122
mlr3mbo,lcbench,189873,-99.2417678833008,2123
mlr3mbo,lcbench,189873,-99.2417678833008,2124
mlr3mbo,lcbench,189873,-99.2421417236328,2125
mlr3mbo,lcbench,189873,-93.4069976806641,2126
mlr3mbo,lcbench,189873,-99.2372207641602,2127
mlr3mbo,lcbench,189873,-93.3617630004883,2128
mlr3mbo,lcbench,189873,-99.2190551757812,2129
mlr3mbo,lcbench,189873,-99.2413864135742,2130
mlr3mbo,lcbench,189873,-94.3999633789062,2131
mlr3mbo,lcbench,189873,-99.2360916137695,2132
mlr3mbo,lcbench,189873,-99.2421417236328,2133
mlr3mbo,lcbench,189873,-99.2417678833008,2134
mlr3mbo,lcbench,189873,-99.2413864135742,2135
mlr3mbo,lcbench,189873,-93.3585510253906,2136
mlr3mbo,lcbench,189873,-99.2421417236328,2137
mlr3mbo,lcbench,189873,-98.490119934082,2138
mlr3mbo,lcbench,189873,-93.4098510742188,2139
mlr3mbo,lcbench,189873,-99.2417678833008,2140
mlr3mbo,lcbench,189873,-99.2421417236328,2141
mlr3mbo,lcbench,189873,-99.2417678833008,2142
mlr3mbo,lcbench,189873,-99.2417678833008,2143
mlr3mbo,lcbench,189873,-99.2417678833008,2144
mlr3mbo,lcbench,189873,-93.4059295654297,2145
mlr3mbo,lcbench,189873,-99.2417678833008,2146
mlr3mbo,lcbench,189873,-99.2417678833008,2147
mlr3mbo,lcbench,189873,-99.2421417236328,2148
mlr3mbo,lcbench,189873,-99.2421417236328,2149
mlr3mbo,lcbench,189873,-99.2417678833008,2150
mlr3mbo,lcbench,189873,-93.4102096557617,2151
mlr3mbo,lcbench,189873,-99.2417678833008,2152
mlr3mbo,lcbench,189873,-99.2417678833008,2153
mlr3mbo,lcbench,189873,-99.1301498413086,2154
mlr3mbo,lcbench,189873,-99.2417678833008,2155
mlr3mbo,lcbench,189873,-99.2417678833008,2156
mlr3mbo,lcbench,189873,-99.2421417236328,2157
mlr3mbo,lcbench,189873,-99.2421417236328,2158
mlr3mbo,lcbench,189873,-99.2417678833008,2159
mlr3mbo,lcbench,189873,-99.2417678833008,2160
mlr3mbo,lcbench,189873,-99.2417678833008,2161
mlr3mbo,lcbench,189873,-99.2417678833008,2162
mlr3mbo,lcbench,189873,-99.2417678833008,2163
mlr3mbo,lcbench,189873,-99.2417678833008,2164
mlr3mbo,lcbench,189873,-99.2421417236328,2165
mlr3mbo,lcbench,189873,-99.2421417236328,2166
mlr3mbo,lcbench,189873,-99.2417678833008,2167
mlr3mbo,lcbench,189873,-99.2421417236328,2168
mlr3mbo,lcbench,189873,-93.4098510742188,2169
mlr3mbo,lcbench,189873,-99.2421417236328,2170
mlr3mbo,lcbench,189873,-99.2417678833008,2171
mlr3mbo,lcbench,189873,-96.1880493164062,2172
mlr3mbo,lcbench,189873,-99.2421417236328,2173
mlr3mbo,lcbench,189873,-99.2421417236328,2174
mlr3mbo,lcbench,189873,-99.2421417236328,2175
mlr3mbo,lcbench,189873,-99.2220840454102,2176
mlr3mbo,lcbench,189873,-99.2417678833008,2177
mlr3mbo,lcbench,189873,-99.2417678833008,2178
mlr3mbo,lcbench,189873,-99.2417678833008,2179
mlr3mbo,lcbench,189873,-99.2417678833008,2180
mlr3mbo,lcbench,189873,-99.2417678833008,2181
mlr3mbo,lcbench,189873,-99.2417678833008,2182
mlr3mbo,lcbench,189873,-99.2417678833008,2183
mlr3mbo,lcbench,189873,-99.2421417236328,2184
mlr3mbo,lcbench,189873,-93.4045104980469,2185
mlr3mbo,lcbench,189873,-99.2417678833008,2186
mlr3mbo,lcbench,189873,-99.2413864135742,2187
mlr3mbo,lcbench,189873,-99.2417678833008,2188
mlr3mbo,lcbench,189873,-93.4084243774414,2189
mlr3mbo,lcbench,189873,-99.2417678833008,2190
mlr3mbo,lcbench,189873,-99.2402496337891,2191
mlr3mbo,lcbench,189873,-99.2421417236328,2192
mlr3mbo,lcbench,189873,-99.2421417236328,2193
mlr3mbo,lcbench,189873,-99.2417678833008,2194
mlr3mbo,lcbench,189873,-99.2417678833008,2195
mlr3mbo,lcbench,189873,-99.2421417236328,2196
mlr3mbo,lcbench,189873,-99.2421417236328,2197
mlr3mbo,lcbench,189873,-99.2417678833008,2198
mlr3mbo,lcbench,189873,-99.2421417236328,2199
mlr3mbo,lcbench,189873,-99.2421417236328,2200
mlr3mbo,lcbench,189873,-99.2417678833008,2201
mlr3mbo,lcbench,189873,-99.2421417236328,2202
mlr3mbo,lcbench,189873,-99.2417678833008,2203
mlr3mbo,lcbench,189873,-99.2417678833008,2204
mlr3mbo,lcbench,189873,-99.2417678833008,2205
mlr3mbo,lcbench,189873,-99.2410125732422,2206
mlr3mbo,lcbench,189873,-93.3635406494141,2207
mlr3mbo,lcbench,189873,-99.2421417236328,2208
mlr3mbo,lcbench,189873,-99.2247314453125,2209
mlr3mbo,lcbench,189873,-99.2421417236328,2210
mlr3mbo,lcbench,189873,-99.2421417236328,2211
mlr3mbo,lcbench,189873,-62.0277938842774,2212
mlr3mbo,lcbench,189873,-99.2417678833008,2213
mlr3mbo,lcbench,189873,-99.2421417236328,2214
mlr3mbo,lcbench,189873,-99.2417678833008,2215
mlr3mbo,lcbench,189873,-99.1188049316406,2216
mlr3mbo,lcbench,189873,-99.2421417236328,2217
mlr3mbo,lcbench,189873,-99.2417678833008,2218
mlr3mbo,lcbench,189873,-96.1851119995117,2219
mlr3mbo,lcbench,189873,-99.2421417236328,2220
mlr3mbo,lcbench,189873,-99.129768371582,2221
mlr3mbo,lcbench,189873,-99.2417678833008,2222
mlr3mbo,lcbench,189873,-99.129768371582,2223
mlr3mbo,lcbench,189873,-99.2417678833008,2224
mlr3mbo,lcbench,189873,-99.129768371582,2225
mlr3mbo,lcbench,189873,-99.2417678833008,2226
mlr3mbo,lcbench,189873,-99.2376022338867,2227
mlr3mbo,lcbench,189873,-99.2417678833008,2228
mlr3mbo,lcbench,189873,-99.2406311035156,2229
mlr3mbo,lcbench,189873,-96.1880493164062,2230
mlr3mbo,lcbench,189873,-99.2417678833008,2231
mlr3mbo,lcbench,189873,-99.2421417236328,2232
mlr3mbo,lcbench,189873,-99.2421417236328,2233
mlr3mbo,lcbench,189873,-99.2421417236328,2234
mlr3mbo,lcbench,189873,-99.2421417236328,2235
mlr3mbo,lcbench,189873,-99.2417678833008,2236
mlr3mbo,lcbench,189873,-99.2417678833008,2237
mlr3mbo,lcbench,189873,-95.1563186645508,2238
mlr3mbo,lcbench,189873,-99.2421417236328,2239
mlr3mbo,lcbench,189873,-62.0183296203613,2240
mlr3mbo,lcbench,189873,-99.2417678833008,2241
mlr3mbo,lcbench,189873,-93.4009475708008,2242
mlr3mbo,lcbench,189873,-99.2164077758789,2243
mlr3mbo,lcbench,189873,-99.2417678833008,2244
mlr3mbo,lcbench,189873,-99.2417678833008,2245
mlr3mbo,lcbench,189873,-93.3642501831055,2246
mlr3mbo,lcbench,189873,-99.2413864135742,2247
mlr3mbo,lcbench,189873,-99.2417678833008,2248
mlr3mbo,lcbench,189873,-99.2383575439453,2249
