job_id,problem,instance,scenario,target,mean_score,sd_score
577,rbv2_ranger_188_acc,188,rbv2_ranger,acc,-0.733640533876419,0.00717676220359234
578,rbv2_ranger_188_bac,188,rbv2_ranger,bac,-0.736915040969849,0.0135307334632964
579,rbv2_ranger_188_auc,188,rbv2_ranger,auc,-0.941521907830238,0.00434733118499404
580,rbv2_ranger_188_logloss,188,rbv2_ranger,logloss,0.725326870918274,0.0108292700040468
581,rbv2_ranger_41164_acc,41164,rbv2_ranger,acc,-0.73177088727951,0.00702860560824557
582,rbv2_ranger_41164_bac,41164,rbv2_ranger,bac,-0.752733868157864,0.0284013751260744
583,rbv2_ranger_41164_auc,41164,rbv2_ranger,auc,-0.956162862718105,0.00717704536812359
584,rbv2_ranger_41164_logloss,41164,rbv2_ranger,logloss,0.713402264612913,0.0619114211197539
585,rbv2_ranger_1475_acc,1475,rbv2_ranger,acc,-0.646623710012436,0.00395242512914433
586,rbv2_ranger_1475_bac,1475,rbv2_ranger,bac,-0.534502860844135,0.00924214927438697
587,rbv2_ranger_1475_auc,1475,rbv2_ranger,auc,-0.867884016978741,0.00320510707666218
588,rbv2_ranger_1475_logloss,1475,rbv2_ranger,logloss,1.01368286132813,0.0107062295722944
589,rbv2_ranger_1476_acc,1476,rbv2_ranger,acc,-0.997850916576385,0.000308354993732991
590,rbv2_ranger_1476_bac,1476,rbv2_ranger,bac,-0.992654456782341,0.00134417378554112
591,rbv2_ranger_1476_auc,1476,rbv2_ranger,auc,-0.999139044630527,0.000209488029344332
592,rbv2_ranger_1476_logloss,1476,rbv2_ranger,logloss,0.0368612464446574,0.00485188085635886
593,rbv2_ranger_1478_acc,1478,rbv2_ranger,acc,-0.983045736968517,0.00108875595766254
594,rbv2_ranger_1478_bac,1478,rbv2_ranger,bac,-0.969788986456394,0.00367911585594646
595,rbv2_ranger_1478_auc,1478,rbv2_ranger,auc,-0.995583657324314,0.000680591987607964
596,rbv2_ranger_1478_logloss,1478,rbv2_ranger,logloss,0.0998987490229309,0.00994308301003738
597,rbv2_ranger_1479_acc,1479,rbv2_ranger,acc,-0.564475961458683,0.00633648566508496
598,rbv2_ranger_1479_bac,1479,rbv2_ranger,bac,-0.612719428944588,0.0171719249672786
599,rbv2_ranger_1479_auc,1479,rbv2_ranger,auc,-0.627052734315395,0.0174155455360767
600,rbv2_ranger_1479_logloss,1479,rbv2_ranger,logloss,0.661846640050411,0.00456906701678462
601,rbv2_ranger_41212_acc,41212,rbv2_ranger,acc,-0.874670839798451,0.00680793924703842
602,rbv2_ranger_41212_bac,41212,rbv2_ranger,bac,-0.810392968046665,0.0153886277323407
603,rbv2_ranger_41212_auc,41212,rbv2_ranger,auc,-0.963431835818291,0.00468301845896914
604,rbv2_ranger_41212_logloss,41212,rbv2_ranger,logloss,0.382829769402742,0.0137242559706049
605,rbv2_ranger_1480_acc,1480,rbv2_ranger,acc,-0.76828811249733,0.00486378586218991
606,rbv2_ranger_1480_bac,1480,rbv2_ranger,bac,-0.651632893073559,0.00993384839348754
607,rbv2_ranger_1480_auc,1480,rbv2_ranger,auc,-0.818510229170322,0.00432235433483739
608,rbv2_ranger_1480_logloss,1480,rbv2_ranger,logloss,0.460191950690746,0.00216532638672006
609,rbv2_ranger_41143_acc,41143,rbv2_ranger,acc,-0.829695990180969,0.0036439546076143
610,rbv2_ranger_41143_bac,41143,rbv2_ranger,bac,-0.827547994863987,0.0045655262840679
611,rbv2_ranger_41143_auc,41143,rbv2_ranger,auc,-0.92823840225935,0.00257926482423839
612,rbv2_ranger_41143_logloss,41143,rbv2_ranger,logloss,0.377000987321138,0.00790558374279517
613,rbv2_ranger_1053_acc,1053,rbv2_ranger,acc,-0.826131856060028,0.00306051033360196
614,rbv2_ranger_1053_bac,1053,rbv2_ranger,bac,-0.62403074349165,0.00688669775532123
615,rbv2_ranger_1053_auc,1053,rbv2_ranger,auc,-0.824226821243763,0.00594399795199833
616,rbv2_ranger_1053_logloss,1053,rbv2_ranger,logloss,0.403136773222685,0.00502630682376435
617,rbv2_ranger_41027_acc,41027,rbv2_ranger,acc,-0.861368145954609,0.00484739260759006
618,rbv2_ranger_41027_bac,41027,rbv2_ranger,bac,-0.7777237236619,0.00936286124218034
619,rbv2_ranger_41027_auc,41027,rbv2_ranger,auc,-0.973263686144352,0.0029494874489692
620,rbv2_ranger_41027_logloss,41027,rbv2_ranger,logloss,0.31392367592454,0.00714254572456426
621,rbv2_ranger_1067_acc,1067,rbv2_ranger,acc,-0.873993014967441,0.00352305842987774
622,rbv2_ranger_1067_bac,1067,rbv2_ranger,bac,-0.649129205393791,0.0109417378077086
623,rbv2_ranger_1067_auc,1067,rbv2_ranger,auc,-0.863575815582275,0.00543079322713078
624,rbv2_ranger_1067_logloss,1067,rbv2_ranger,logloss,0.33061522308588,0.0021479670498185
625,rbv2_ranger_1063_acc,1063,rbv2_ranger,acc,-0.856616670298576,0.00449133654947919
626,rbv2_ranger_1063_bac,1063,rbv2_ranger,bac,-0.759374435567856,0.0092042089278648
627,rbv2_ranger_1063_auc,1063,rbv2_ranger,auc,-0.853632803726196,0.00419782300615739
628,rbv2_ranger_1063_logloss,1063,rbv2_ranger,logloss,0.360974688452482,0.00301156603812403
629,rbv2_ranger_3_acc,3,rbv2_ranger,acc,-0.99433953524828,0.00130311587374217
630,rbv2_ranger_3_bac,3,rbv2_ranger,bac,-0.988786277806759,0.00213917046294228
631,rbv2_ranger_3_auc,3,rbv2_ranger,auc,-0.997721201634407,0.000423274250406635
632,rbv2_ranger_3_logloss,3,rbv2_ranger,logloss,0.0352282924773172,0.0079584242009438
633,rbv2_ranger_6_acc,6,rbv2_ranger,acc,-0.964995181810856,0.00297757818771091
634,rbv2_ranger_6_bac,6,rbv2_ranger,bac,-0.965189633655548,0.0048127456913307
635,rbv2_ranger_6_auc,6,rbv2_ranger,auc,-0.995635137474537,0.00100310275156253
636,rbv2_ranger_6_logloss,6,rbv2_ranger,logloss,0.292004074391723,0.0219206734399191
637,rbv2_ranger_1485_acc,1485,rbv2_ranger,acc,-0.860911893296242,0.00960683520268237
638,rbv2_ranger_1485_bac,1485,rbv2_ranger,bac,-0.85119998986721,0.0148759400177075
639,rbv2_ranger_1485_auc,1485,rbv2_ranger,auc,-0.911386109077931,0.010987997212124
640,rbv2_ranger_1485_logloss,1485,rbv2_ranger,logloss,0.420391363447905,0.0167299559122669
641,rbv2_ranger_1056_acc,1056,rbv2_ranger,acc,-0.994613892531395,0.000430401216693114
642,rbv2_ranger_1056_bac,1056,rbv2_ranger,bac,-0.678126972329617,0.0182383153922241
643,rbv2_ranger_1056_auc,1056,rbv2_ranger,auc,-0.97218796235323,0.00171772331145704
644,rbv2_ranger_1056_logloss,1056,rbv2_ranger,logloss,0.0226032444119453,0.00063225515506678
645,rbv2_ranger_12_acc,12,rbv2_ranger,acc,-0.974025861895084,0.00223383809338244
646,rbv2_ranger_12_bac,12,rbv2_ranger,bac,-0.968328156745434,0.00265940476216717
647,rbv2_ranger_12_auc,12,rbv2_ranger,auc,-0.995750186800957,0.000505184610822784
648,rbv2_ranger_12_logloss,12,rbv2_ranger,logloss,0.215164009734988,0.0109187915718287
649,rbv2_ranger_14_acc,14,rbv2_ranger,acc,-0.837393380975723,0.00501933119668502
650,rbv2_ranger_14_bac,14,rbv2_ranger,bac,-0.877770290410519,0.00941397274648212
651,rbv2_ranger_14_auc,14,rbv2_ranger,auc,-0.98143884267807,0.00265077151641987
652,rbv2_ranger_14_logloss,14,rbv2_ranger,logloss,0.529958138936758,0.0178641446516781
653,rbv2_ranger_16_acc,16,rbv2_ranger,acc,-0.961793163490295,0.00305370343065828
654,rbv2_ranger_16_bac,16,rbv2_ranger,bac,-0.958924727523327,0.0035046376946926
655,rbv2_ranger_16_auc,16,rbv2_ranger,auc,-0.994574028849602,0.000690538112985559
656,rbv2_ranger_16_logloss,16,rbv2_ranger,logloss,0.349611445724964,0.0210907528024383
657,rbv2_ranger_18_acc,18,rbv2_ranger,acc,-0.70539285223484,0.00597696070873277
658,rbv2_ranger_18_bac,18,rbv2_ranger,bac,-0.737449972951412,0.00481358912808023
659,rbv2_ranger_18_auc,18,rbv2_ranger,auc,-0.962100809597969,0.00230394155103607
660,rbv2_ranger_18_logloss,18,rbv2_ranger,logloss,0.666543499922752,0.0075635164711187
661,rbv2_ranger_40979_acc,40979,rbv2_ranger,acc,-0.981258362865448,0.00205459585060662
662,rbv2_ranger_40979_bac,40979,rbv2_ranger,bac,-0.981315827381611,0.00226553125228446
663,rbv2_ranger_40979_auc,40979,rbv2_ranger,auc,-0.997728824412823,0.000335285735131943
664,rbv2_ranger_40979_logloss,40979,rbv2_ranger,logloss,0.243310701134801,0.0121175266854836
665,rbv2_ranger_22_acc,22,rbv2_ranger,acc,-0.768264043927193,0.00635865637974465
666,rbv2_ranger_22_bac,22,rbv2_ranger,bac,-0.807050429260731,0.0090987085622413
667,rbv2_ranger_22_auc,22,rbv2_ranger,auc,-0.964155263388157,0.00313493337315753
668,rbv2_ranger_22_logloss,22,rbv2_ranger,logloss,0.674086673855782,0.0121193572408529
669,rbv2_ranger_1515_acc,1515,rbv2_ranger,acc,-0.900686626935005,0.00722833956513225
670,rbv2_ranger_1515_bac,1515,rbv2_ranger,bac,-0.899772548007965,0.0122808070935598
671,rbv2_ranger_1515_auc,1515,rbv2_ranger,auc,-0.98550274348259,0.0022180676901369
672,rbv2_ranger_1515_logloss,1515,rbv2_ranger,logloss,0.533995030385256,0.0278763236711725
673,rbv2_ranger_334_acc,334,rbv2_ranger,acc,-0.936053380358219,0.0263494220883848
674,rbv2_ranger_334_bac,334,rbv2_ranger,bac,-0.913279084837437,0.0359740352959905
675,rbv2_ranger_334_auc,334,rbv2_ranger,auc,-0.96898659362793,0.0169647493554658
676,rbv2_ranger_334_logloss,334,rbv2_ranger,logloss,0.317891253882647,0.0475752688843857
677,rbv2_ranger_24_acc,24,rbv2_ranger,acc,-0.999048780322075,0.000142706035878956
678,rbv2_ranger_24_bac,24,rbv2_ranger,bac,-0.989744342458248,0.00189486142154287
679,rbv2_ranger_24_auc,24,rbv2_ranger,auc,-0.999440740895271,0.000163603525228756
680,rbv2_ranger_24_logloss,24,rbv2_ranger,logloss,0.00525134519124404,0.001082310200465
681,rbv2_ranger_1486_acc,1486,rbv2_ranger,acc,-0.969843421578407,0.00121892396632571
682,rbv2_ranger_1486_bac,1486,rbv2_ranger,bac,-0.906475611031055,0.00619017895489705
683,rbv2_ranger_1486_auc,1486,rbv2_ranger,auc,-0.980258620560169,0.00112600130870641
684,rbv2_ranger_1486_logloss,1486,rbv2_ranger,logloss,0.0960971881717443,0.00670975687778035
685,rbv2_ranger_41278_acc,41278,rbv2_ranger,acc,-0.767982172775269,0.00395109317514416
686,rbv2_ranger_41278_bac,41278,rbv2_ranger,bac,-0.64509515581131,0.0404203582884462
687,rbv2_ranger_41278_auc,41278,rbv2_ranger,auc,-0.890672249615193,0.0119334644859437
688,rbv2_ranger_41278_logloss,41278,rbv2_ranger,logloss,0.0183205825001001,0.00245247005733287
689,rbv2_ranger_28_acc,28,rbv2_ranger,acc,-0.988536141705513,0.00137858757510937
690,rbv2_ranger_28_bac,28,rbv2_ranger,bac,-0.988981123900414,0.00167502981010196
691,rbv2_ranger_28_auc,28,rbv2_ranger,auc,-0.998849462854862,0.000251896854339995
692,rbv2_ranger_28_logloss,28,rbv2_ranger,logloss,0.161151175794005,0.0134805124156334
693,rbv2_ranger_1487_acc,1487,rbv2_ranger,acc,-0.946070930087566,0.00170908237264381
694,rbv2_ranger_1487_bac,1487,rbv2_ranger,bac,-0.602967527461052,0.0196722321158502
695,rbv2_ranger_1487_auc,1487,rbv2_ranger,auc,-0.906265166687965,0.00378323367119882
696,rbv2_ranger_1487_logloss,1487,rbv2_ranger,logloss,0.152904136785865,0.00285616747540022
697,rbv2_ranger_1068_acc,1068,rbv2_ranger,acc,-0.944013028144836,0.00185087678602141
698,rbv2_ranger_1068_bac,1068,rbv2_ranger,bac,-0.627397972965241,0.0152397309568291
699,rbv2_ranger_1068_auc,1068,rbv2_ranger,auc,-0.875480712223053,0.00350693699104036
700,rbv2_ranger_1068_logloss,1068,rbv2_ranger,logloss,0.186397643509507,0.00286941275172463
701,rbv2_ranger_1050_acc,1050,rbv2_ranger,acc,-0.907434912621975,0.00240229248078786
702,rbv2_ranger_1050_bac,1050,rbv2_ranger,bac,-0.583529383194447,0.0137738724094612
703,rbv2_ranger_1050_auc,1050,rbv2_ranger,auc,-0.861220144402981,0.00433646141292158
704,rbv2_ranger_1050_logloss,1050,rbv2_ranger,logloss,0.257260169926286,0.00226583327650052
705,rbv2_ranger_1049_acc,1049,rbv2_ranger,acc,-0.925321105277538,0.00232128363593377
706,rbv2_ranger_1049_bac,1049,rbv2_ranger,bac,-0.711349662172794,0.0157226760481135
707,rbv2_ranger_1049_auc,1049,rbv2_ranger,auc,-0.933370241892338,0.00374799333067674
708,rbv2_ranger_1049_logloss,1049,rbv2_ranger,logloss,0.202852596855164,0.00430761929633439
709,rbv2_ranger_32_acc,32,rbv2_ranger,acc,-0.995967926669121,0.000567779520614005
710,rbv2_ranger_32_bac,32,rbv2_ranger,bac,-0.990872173392773,0.0011496484170471
711,rbv2_ranger_32_auc,32,rbv2_ranger,auc,-0.999106608986855,0.00017785933373095
712,rbv2_ranger_32_logloss,32,rbv2_ranger,logloss,0.0682707713283599,0.00766078358735862
713,rbv2_ranger_1489_acc,1489,rbv2_ranger,acc,-0.927910495877266,0.00322464751874106
714,rbv2_ranger_1489_bac,1489,rbv2_ranger,bac,-0.894295970404148,0.00511917632955522
715,rbv2_ranger_1489_auc,1489,rbv2_ranger,auc,-0.966871958673,0.00212557423098318
716,rbv2_ranger_1489_logloss,1489,rbv2_ranger,logloss,0.247257488876581,0.00628040951944032
717,rbv2_ranger_470_acc,470,rbv2_ranger,acc,-0.694828846478462,0.00265484713137576
718,rbv2_ranger_470_bac,470,rbv2_ranger,bac,-0.602275520884991,0.012173295070819
719,rbv2_ranger_470_auc,470,rbv2_ranger,auc,-0.711935952353478,0.00332189401153068
720,rbv2_ranger_470_logloss,470,rbv2_ranger,logloss,0.569768486642838,0.00381306608098491
721,rbv2_ranger_1494_acc,1494,rbv2_ranger,acc,-0.897053063201904,0.00314758954764522
722,rbv2_ranger_1494_bac,1494,rbv2_ranger,bac,-0.852624659693241,0.00575671712909707
723,rbv2_ranger_1494_auc,1494,rbv2_ranger,auc,-0.942523638570309,0.00288061308833444
724,rbv2_ranger_1494_logloss,1494,rbv2_ranger,logloss,0.31658521028161,0.00511916725295791
725,rbv2_ranger_182_acc,182,rbv2_ranger,acc,-0.925482777798176,0.00377752614099873
726,rbv2_ranger_182_bac,182,rbv2_ranger,bac,-0.899067831528187,0.00802324351199968
727,rbv2_ranger_182_auc,182,rbv2_ranger,auc,-0.985456237614155,0.0024092932649547
728,rbv2_ranger_182_logloss,182,rbv2_ranger,logloss,0.233675210741162,0.0104063236426578
729,rbv2_ranger_312_acc,312,rbv2_ranger,acc,-0.984419854748249,0.00321802268146956
730,rbv2_ranger_312_bac,312,rbv2_ranger,bac,-0.953561638402939,0.0105832348258324
731,rbv2_ranger_312_auc,312,rbv2_ranger,auc,-0.995088470470905,0.00108756763744715
732,rbv2_ranger_312_logloss,312,rbv2_ranger,logloss,0.101318968333304,0.00927965384718426
733,rbv2_ranger_40984_acc,40984,rbv2_ranger,acc,-0.974592291092873,0.00217070488301088
734,rbv2_ranger_40984_bac,40984,rbv2_ranger,bac,-0.968265870702267,0.00494573865815053
735,rbv2_ranger_40984_auc,40984,rbv2_ranger,auc,-0.99753239518404,0.000509637333559519
736,rbv2_ranger_40984_logloss,40984,rbv2_ranger,logloss,0.108941411927342,0.00672323984649263
737,rbv2_ranger_1501_acc,1501,rbv2_ranger,acc,-0.94344881272316,0.00516340359397571
738,rbv2_ranger_1501_bac,1501,rbv2_ranger,bac,-0.948757734978199,0.0048616359082611
739,rbv2_ranger_1501_auc,1501,rbv2_ranger,auc,-0.993583363986015,0.000815977096456759
740,rbv2_ranger_1501_logloss,1501,rbv2_ranger,logloss,0.515440493839979,0.0221605028624037
741,rbv2_ranger_40685_acc,40685,rbv2_ranger,acc,-0.997747548639774,0.00035249561427257
742,rbv2_ranger_40685_bac,40685,rbv2_ranger,bac,-0.894337732172012,0.0145489219151045
743,rbv2_ranger_40685_auc,40685,rbv2_ranger,auc,-0.9938460542202,0.00152678675986649
744,rbv2_ranger_40685_logloss,40685,rbv2_ranger,logloss,0.00999097452806309,0.0007020378112446
745,rbv2_ranger_38_acc,38,rbv2_ranger,acc,-0.992853438651562,0.00126257003434982
746,rbv2_ranger_38_bac,38,rbv2_ranger,bac,-0.954559807562828,0.00949097006051713
747,rbv2_ranger_38_auc,38,rbv2_ranger,auc,-0.99718127733469,0.000806272156503927
748,rbv2_ranger_38_logloss,38,rbv2_ranger,logloss,0.0307598581142724,0.00288303445078781
749,rbv2_ranger_42_acc,42,rbv2_ranger,acc,-0.98841888115406,0.00206297400940304
750,rbv2_ranger_42_bac,42,rbv2_ranger,bac,-6.02636462867373e-15,9.42730666624392e-15
751,rbv2_ranger_42_auc,42,rbv2_ranger,auc,-9.8902093112474e-16,2.2918956198513e-15
752,rbv2_ranger_42_logloss,42,rbv2_ranger,logloss,0.16215001334101,0.0189977344083125
753,rbv2_ranger_44_acc,44,rbv2_ranger,acc,-0.956461086606979,0.00180806524089019
754,rbv2_ranger_44_bac,44,rbv2_ranger,bac,-0.930266926324368,0.00298001459646599
755,rbv2_ranger_44_auc,44,rbv2_ranger,auc,-0.984245744788647,0.000886933696209596
756,rbv2_ranger_44_logloss,44,rbv2_ranger,logloss,0.167982912191749,0.00482914933867872
757,rbv2_ranger_46_acc,46,rbv2_ranger,acc,-0.97516762496233,0.00175380483411306
758,rbv2_ranger_46_bac,46,rbv2_ranger,bac,-0.970383331131935,0.00301005664853909
759,rbv2_ranger_46_auc,46,rbv2_ranger,auc,-0.997687124419212,0.000373092749161763
760,rbv2_ranger_46_logloss,46,rbv2_ranger,logloss,0.134875865657628,0.0113512938464463
761,rbv2_ranger_40982_acc,40982,rbv2_ranger,acc,-0.790451675140858,0.00524335517740058
762,rbv2_ranger_40982_bac,40982,rbv2_ranger,bac,-0.780249686849117,0.00989409852259335
763,rbv2_ranger_40982_auc,40982,rbv2_ranger,auc,-0.96414080221653,0.00392451018919275
764,rbv2_ranger_40982_logloss,40982,rbv2_ranger,logloss,0.575542104816437,0.0135119194079956
765,rbv2_ranger_1040_acc,1040,rbv2_ranger,acc,-0.997642746698856,0.000383451984354855
766,rbv2_ranger_1040_bac,1040,rbv2_ranger,bac,-0.981086782598496,0.00278483227175448
767,rbv2_ranger_1040_auc,1040,rbv2_ranger,auc,-0.999015905582905,0.000174635727033981
768,rbv2_ranger_1040_logloss,1040,rbv2_ranger,logloss,0.0163534273017198,0.00133654899501351
769,rbv2_ranger_41146_acc,41146,rbv2_ranger,acc,-0.94998564773798,0.00214545403590931
770,rbv2_ranger_41146_bac,41146,rbv2_ranger,bac,-0.935709970879555,0.00423912498324056
771,rbv2_ranger_41146_auc,41146,rbv2_ranger,auc,-0.984403615927696,0.00111899471476373
772,rbv2_ranger_41146_logloss,41146,rbv2_ranger,logloss,0.159010884749889,0.00554096184949802
773,rbv2_ranger_377_acc,377,rbv2_ranger,acc,-0.989665419256687,0.000902979327491562
774,rbv2_ranger_377_bac,377,rbv2_ranger,bac,-0.986741763460636,0.00147841162868696
775,rbv2_ranger_377_auc,377,rbv2_ranger,auc,-0.998451718175411,0.000240773148864375
776,rbv2_ranger_377_logloss,377,rbv2_ranger,logloss,0.135370527848601,0.00897004136297917
777,rbv2_ranger_40499_acc,40499,rbv2_ranger,acc,-0.984853696739674,0.00147632193430743
778,rbv2_ranger_40499_bac,40499,rbv2_ranger,bac,-0.977600881016254,0.00268778741951888
779,rbv2_ranger_40499_auc,40499,rbv2_ranger,auc,-0.997596074068546,0.00055115782447551
780,rbv2_ranger_40499_logloss,40499,rbv2_ranger,logloss,0.121578859363496,0.00957338953708708
781,rbv2_ranger_50_acc,50,rbv2_ranger,acc,-0.993472163701057,0.00320788428842446
782,rbv2_ranger_50_bac,50,rbv2_ranger,bac,-0.992599267554283,0.00367694787597342
783,rbv2_ranger_50_auc,50,rbv2_ranger,auc,-0.997917003118992,0.00118826460607106
784,rbv2_ranger_50_logloss,50,rbv2_ranger,logloss,0.129243218481541,0.0255537951201324
785,rbv2_ranger_54_acc,54,rbv2_ranger,acc,-0.733181598234177,0.00634558330904184
786,rbv2_ranger_54_bac,54,rbv2_ranger,bac,-0.765039459168911,0.0102567768461434
787,rbv2_ranger_54_auc,54,rbv2_ranger,auc,-0.952416079616547,0.00340245717787731
788,rbv2_ranger_54_logloss,54,rbv2_ranger,logloss,0.567938200128079,0.0104723053495746
789,rbv2_ranger_41216_acc,41216,rbv2_ranger,acc,-0.31236697319746,0.0187662108878357
790,rbv2_ranger_41216_bac,41216,rbv2_ranger,bac,-0.257322683769465,0.0740692036262806
791,rbv2_ranger_41216_auc,41216,rbv2_ranger,auc,-0.80626821603775,0.0520582823992193
792,rbv2_ranger_41216_logloss,41216,rbv2_ranger,logloss,0.0158847182370722,0.00190432150765822
793,rbv2_ranger_307_acc,307,rbv2_ranger,acc,-0.962760085558891,0.00597879116531187
794,rbv2_ranger_307_bac,307,rbv2_ranger,bac,-0.946491776561737,0.00878079334192114
795,rbv2_ranger_307_auc,307,rbv2_ranger,auc,-0.993970914590359,0.00151706203507131
796,rbv2_ranger_307_logloss,307,rbv2_ranger,logloss,0.393718066161871,0.0347121244967382
797,rbv2_ranger_1497_acc,1497,rbv2_ranger,acc,-0.997723919165134,0.000364167896173493
798,rbv2_ranger_1497_bac,1497,rbv2_ranger,bac,-0.995329752600193,0.00121664742930981
799,rbv2_ranger_1497_auc,1497,rbv2_ranger,auc,-0.999867169487476,4.48308772929088e-05
800,rbv2_ranger_1497_logloss,1497,rbv2_ranger,logloss,0.015798639154993,0.00266286440964383
801,rbv2_ranger_60_acc,60,rbv2_ranger,acc,-0.852488856363297,0.00308038745794863
802,rbv2_ranger_60_bac,60,rbv2_ranger,bac,-0.864661775934696,0.00381358419154529
803,rbv2_ranger_60_auc,60,rbv2_ranger,auc,-0.978192731678486,0.00126913894793079
804,rbv2_ranger_60_logloss,60,rbv2_ranger,logloss,0.362306404876709,0.00704773001964431
805,rbv2_ranger_1510_acc,1510,rbv2_ranger,acc,-0.970122489118576,0.00215175188844039
806,rbv2_ranger_1510_bac,1510,rbv2_ranger,bac,-0.96358407804966,0.00282122412828962
807,rbv2_ranger_1510_auc,1510,rbv2_ranger,auc,-0.9918029504776,0.000726830876779536
808,rbv2_ranger_1510_logloss,1510,rbv2_ranger,logloss,0.123762259465456,0.00609369132580419
809,rbv2_ranger_40983_acc,40983,rbv2_ranger,acc,-0.990476175987721,0.00100147855880295
810,rbv2_ranger_40983_bac,40983,rbv2_ranger,bac,-0.921597800314426,0.00770403194140413
811,rbv2_ranger_40983_auc,40983,rbv2_ranger,auc,-0.994681929254532,0.000524101053868124
812,rbv2_ranger_40983_logloss,40983,rbv2_ranger,logloss,0.035426947138086,0.00354608825537204
813,rbv2_ranger_40498_acc,40498,rbv2_ranger,acc,-0.703715252149105,0.013267302703459
814,rbv2_ranger_40498_bac,40498,rbv2_ranger,bac,-2.33056360451553e-14,1.49424222815596e-14
815,rbv2_ranger_40498_auc,40498,rbv2_ranger,auc,-4.76193620126131e-15,3.74468835052858e-15
816,rbv2_ranger_40498_logloss,40498,rbv2_ranger,logloss,0.799849968516827,0.0259674822551319
817,rbv2_ranger_181_acc,181,rbv2_ranger,acc,-0.645155298507214,0.00344329921026612
818,rbv2_ranger_181_bac,181,rbv2_ranger,bac,-0.574956422507763,0.0146034997266729
819,rbv2_ranger_181_auc,181,rbv2_ranger,auc,-0.902483744466305,0.00400146420959466
820,rbv2_ranger_181_logloss,181,rbv2_ranger,logloss,1.017658373034,0.00613339952774076
821,rbv2_ranger_41138_acc,41138,rbv2_ranger,acc,-0.996445424187183,0.00368644955835432
822,rbv2_ranger_41138_bac,41138,rbv2_ranger,bac,-0.988063413178921,0.0130951642345352
823,rbv2_ranger_41138_auc,41138,rbv2_ranger,auc,-0.998738116466999,0.0019577337394994
824,rbv2_ranger_41138_logloss,41138,rbv2_ranger,logloss,0.00591845250371071,0.00580490049433974
825,rbv2_ranger_41163_acc,41163,rbv2_ranger,acc,-0.962503591609001,0.00334656737016096
826,rbv2_ranger_41163_bac,41163,rbv2_ranger,bac,-0.954174051249027,0.00571239259895414
827,rbv2_ranger_41163_auc,41163,rbv2_ranger,auc,-0.991487777197361,0.00153698867452691
828,rbv2_ranger_41163_logloss,41163,rbv2_ranger,logloss,0.225035782568157,0.0481015072187029
829,rbv2_ranger_1111_acc,1111,rbv2_ranger,acc,-0.999104447770119,0.00133739463092683
830,rbv2_ranger_1111_bac,1111,rbv2_ranger,bac,-0.983756734931469,0.0266668334513612
831,rbv2_ranger_1111_auc,1111,rbv2_ranger,auc,-0.9977449690938,0.00545111382738113
832,rbv2_ranger_1111_logloss,1111,rbv2_ranger,logloss,0.00291453639043982,0.0032918839006329
833,rbv2_ranger_41159_acc,41159,rbv2_ranger,acc,-0.999505149233341,0.00139439684792505
834,rbv2_ranger_41159_bac,41159,rbv2_ranger,bac,-0.999356325030327,0.00204346402780005
835,rbv2_ranger_41159_auc,41159,rbv2_ranger,auc,-0.999910495114326,0.000488569964293582
836,rbv2_ranger_41159_logloss,41159,rbv2_ranger,logloss,0.0052278440148474,0.0100580288993458
837,rbv2_ranger_300_acc,300,rbv2_ranger,acc,-0.958477364528179,0.00282338845107669
838,rbv2_ranger_300_bac,300,rbv2_ranger,bac,-0.961201494514942,0.00403288564674484
839,rbv2_ranger_300_auc,300,rbv2_ranger,auc,-0.994071958112717,0.00102755294337869
840,rbv2_ranger_300_logloss,300,rbv2_ranger,logloss,0.322766186606884,0.0190209439288897
841,rbv2_ranger_41162_acc,41162,rbv2_ranger,acc,-0.944237965214253,0.0194330324876846
842,rbv2_ranger_41162_bac,41162,rbv2_ranger,bac,-0.841871097004414,0.0726947349346658
843,rbv2_ranger_41162_auc,41162,rbv2_ranger,auc,-0.922659122335911,0.0313181664940236
844,rbv2_ranger_41162_logloss,41162,rbv2_ranger,logloss,0.0649308336415794,0.0141325347483838
845,rbv2_ranger_23517_acc,23517,rbv2_ranger,acc,-0.56050074878931,0.0211002968148764
846,rbv2_ranger_23517_bac,23517,rbv2_ranger,bac,-0.592867324101925,0.0362651408558508
847,rbv2_ranger_23517_auc,23517,rbv2_ranger,auc,-0.656466356539726,0.0411544508947301
848,rbv2_ranger_23517_logloss,23517,rbv2_ranger,logloss,0.640375423848629,0.02216232347173
849,rbv2_ranger_41165_acc,41165,rbv2_ranger,acc,-0.619680811738968,0.0884001838813308
850,rbv2_ranger_41165_bac,41165,rbv2_ranger,bac,-0.568910193622112,0.0670821918708255
851,rbv2_ranger_41165_auc,41165,rbv2_ranger,auc,-0.919725889801979,0.0262570980809769
852,rbv2_ranger_41165_logloss,41165,rbv2_ranger,logloss,0.956045090027712,0.364139850122241
853,rbv2_ranger_4541_acc,4541,rbv2_ranger,acc,-0.809298856985569,0.0953755209617039
854,rbv2_ranger_4541_bac,4541,rbv2_ranger,bac,-0.84636531124115,0.0977747833160806
855,rbv2_ranger_4541_auc,4541,rbv2_ranger,auc,-0.957158734154701,0.0365485831990719
856,rbv2_ranger_4541_logloss,4541,rbv2_ranger,logloss,0.0175406613722679,0.00506653458203468
857,rbv2_ranger_41161_acc,41161,rbv2_ranger,acc,-0.999994104957581,4.84726170112325e-05
