algorithm,fraction_budget,mean_meta_score,se_meta_score,mean_rank,se_rank
smac4bb,0.59,0.797242780892279,0.0909835348168413,3.75,0.411877235523957
smac4bb,0.6,0.80245951760126,0.0916404128757945,3.75,0.411877235523957
smac4bb,0.61,0.804537053052183,0.091463585604247,3.875,0.440677238544752
smac4bb,0.62,0.809863031295852,0.0899824922781165,3.75,0.411877235523957
smac4bb,0.63,0.815098630851278,0.087749130806505,3.75,0.411877235523957
smac4bb,0.64,0.819595608137019,0.0857780138628565,3.75,0.411877235523957
smac4bb,0.65,0.822799404013886,0.0858494236779489,3.75,0.411877235523957
smac4bb,0.66,0.825964683071063,0.0842877567988237,3.75,0.411877235523957
smac4bb,0.67,0.829428077829349,0.0849279057188042,3.75,0.411877235523957
smac4bb,0.68,0.835938486347926,0.0839528218591805,3.75,0.411877235523957
smac4bb,0.69,0.837881818740575,0.0841200483242166,3.75,0.411877235523957
smac4bb,0.7,0.845391280700733,0.0807685785928807,3.75,0.411877235523957
smac4bb,0.71,0.848287001851232,0.0806687096024295,3.75,0.411877235523957
smac4bb,0.72,0.855129167369224,0.0802694360530763,3.75,0.411877235523957
smac4bb,0.73,0.859177845076836,0.0785753058783802,3.75,0.411877235523957
smac4bb,0.74,0.86291223086225,0.0777470581709893,3.75,0.411877235523957
smac4bb,0.75,0.865867332757875,0.0778263292458429,3.75,0.411877235523957
smac4bb,0.76,0.86875762875307,0.0767541943727901,3.75,0.411877235523957
smac4bb,0.77,0.871105733481545,0.0767576033886527,3.75,0.411877235523957
smac4bb,0.78,0.873360857130701,0.0766988524891077,3.75,0.411877235523957
smac4bb,0.79,0.87448657881887,0.0768942810956322,3.875,0.398098157314428
smac4bb,0.8,0.878327702389978,0.0771882856388115,3.875,0.398098157314428
smac4bb,0.81,0.883698431694041,0.0761075704612989,3.875,0.398098157314428
smac4bb,0.82,0.886014304267691,0.0762325821375199,3.875,0.398098157314428
smac4bb,0.83,0.889797222154217,0.0762830663449517,3.875,0.398098157314428
smac4bb,0.84,0.893204092976905,0.0768525584614515,3.875,0.398098157314428
smac4bb,0.85,0.898145983600169,0.0748423500172774,3.875,0.398098157314428
smac4bb,0.86,0.899397964257264,0.075058717737634,3.875,0.398098157314428
smac4bb,0.87,0.900721572087409,0.0750173352790379,3.875,0.398098157314428
smac4bb,0.88,0.901899397811756,0.0754470886956475,3.875,0.398098157314428
smac4bb,0.89,0.903841926257414,0.0755276692831563,3.875,0.398098157314428
smac4bb,0.9,0.909087460752658,0.0732730970750853,3.875,0.398098157314428
smac4bb,0.91,0.914228701088202,0.0728352048637342,3.875,0.398098157314428
smac4bb,0.92,0.915620259094381,0.0729375954484223,3.875,0.398098157314428
smac4bb,0.93,0.916054901844586,0.0731176775870634,3.875,0.398098157314428
smac4bb,0.94,0.919973616747292,0.0724747997212053,3.875,0.398098157314428
smac4bb,0.95,0.92120161576805,0.0728766549731875,3.875,0.398098157314428
smac4bb,0.96,0.922360746509772,0.0732192874916589,3.875,0.398098157314428
smac4bb,0.97,0.923488230879055,0.0732963289167445,3.875,0.398098157314428
smac4bb,0.98,0.926519096565215,0.0730345662898447,3.875,0.398098157314428
smac4bb,0.99,0.927111174002678,0.0730416074141206,3.875,0.398098157314428
smac4bb,1,0.928324994759245,0.0725457804839361,4,0.422577127364258
smac4hpo,0,-25.7843664877197,9.51730387263773,4.375,0.532430411281271
smac4hpo,0.01,-25.7843664877197,9.51730387263773,4.375,0.532430411281271
smac4hpo,0.02,-6.83791841699813,1.70537762758369,1.75,0.25
smac4hpo,0.03,-3.77966771940031,0.565331280884824,2.875,0.580563150250316
smac4hpo,0.04,-2.80333559554806,0.504279162923993,3,0.597614304667197
smac4hpo,0.05,-2.34875382326134,0.35685352875774,3.5,0.5
smac4hpo,0.06,-2.08058973275471,0.337690747911096,3.375,0.564974714984156
smac4hpo,0.07,-1.86478047937374,0.280654386455168,3.875,0.398098157314428
smac4hpo,0.08,-1.69229156378174,0.259584660880553,4.625,0.375
smac4hpo,0.09,-1.48051317522322,0.174632581669799,5,0.327326835353989
smac4hpo,0.1,-1.39028174292889,0.156295575701922,5.25,0.25
smac4hpo,0.11,-1.28716224562433,0.128626202133913,5.25,0.25
smac4hpo,0.12,-1.21521740009963,0.125877529923104,5.875,0.125
smac4hpo,0.13,-1.13949097548257,0.117801697453528,5.75,0.163663417676994
smac4hpo,0.14,-1.07525212282948,0.124847300468473,5.625,0.18298126367785
smac4hpo,0.15,-0.988167779145664,0.122260379176199,5.625,0.18298126367785
smac4hpo,0.16,-0.855411380168701,0.0825967296525136,5.5,0.188982236504614
smac4hpo,0.17,-0.789094430713909,0.0659914562315908,5.625,0.18298126367785
smac4hpo,0.18,-0.690046093450048,0.0426084480089664,5.375,0.263052140404576
smac4hpo,0.19,-0.633435116522526,0.0441405476599187,5.625,0.263052140404576
smac4hpo,0.2,-0.587673111855772,0.0561703904434269,5.5,0.267261241912424
smac4hpo,0.21,-0.571886698750847,0.0583909003955486,5.625,0.18298126367785
smac4hpo,0.22,-0.546919184200655,0.0523388194593611,5.625,0.18298126367785
smac4hpo,0.23,-0.529848596278296,0.050947377076216,5.625,0.18298126367785
smac4hpo,0.24,-0.494024632880942,0.0472952038748424,5.625,0.18298126367785
smac4hpo,0.25,-0.48221656459535,0.0469424236500935,5.625,0.18298126367785
smac4hpo,0.26,-0.354516886669843,0.0546970221593799,5.625,0.18298126367785
smac4hpo,0.27,-0.246435479782146,0.0390299397375863,5.75,0.163663417676994
smac4hpo,0.28,-0.175547704947492,0.0338416111864047,5.75,0.163663417676994
smac4hpo,0.29,-0.142751799905676,0.0319252432735023,5.75,0.163663417676994
smac4hpo,0.3,-0.111768410371467,0.035631740472227,5.875,0.125
smac4hpo,0.31,-0.0690149509591902,0.0345779041735228,5.875,0.125
smac4hpo,0.32,-0.0165099137517376,0.0346339488530871,5.875,0.125
smac4hpo,0.33,0.0368986692037044,0.0423542076253479,5.75,0.163663417676994
smac4hpo,0.34,0.074252320200455,0.0391031401808695,5.75,0.163663417676994
smac4hpo,0.35,0.0964709883193408,0.0361612187102976,5.75,0.163663417676994
smac4hpo,0.36,0.118436954770295,0.0340118345367171,5.75,0.163663417676994
smac4hpo,0.37,0.15212667962873,0.0336066274705432,5.75,0.163663417676994
smac4hpo,0.38,0.166138353865589,0.0323801650129536,5.75,0.163663417676994
smac4hpo,0.39,0.198666050787161,0.0314510912342802,5.75,0.163663417676994
smac4hpo,0.4,0.225802475607432,0.0335172032141301,5.625,0.18298126367785
smac4hpo,0.41,0.250657810069445,0.0355813140418139,5.625,0.18298126367785
smac4hpo,0.42,0.291043034454459,0.0288568138434525,5.625,0.18298126367785
smac4hpo,0.43,0.308332585314885,0.0280680484367549,5.5,0.188982236504614
smac4hpo,0.44,0.330840304747862,0.027325468121024,5.625,0.18298126367785
smac4hpo,0.45,0.353041272058595,0.0324106824126379,5.625,0.18298126367785
smac4hpo,0.46,0.367020191833774,0.0369786818875653,5.625,0.18298126367785
smac4hpo,0.47,0.37982380890092,0.0388037699289865,5.625,0.18298126367785
smac4hpo,0.48,0.406206654980927,0.0362142487850956,5.625,0.18298126367785
smac4hpo,0.49,0.422117347274065,0.0360858808506339,5.5,0.188982236504614
smac4hpo,0.5,0.457851538286896,0.0333829811515308,5.375,0.18298126367785
smac4hpo,0.51,0.468650682988087,0.0338821294078722,5.25,0.163663417676994
smac4hpo,0.52,0.483783716511906,0.0363351405390531,5.25,0.163663417676994
smac4hpo,0.53,0.50537265473173,0.03331240294545,5.375,0.18298126367785
smac4hpo,0.54,0.512683845857115,0.0319483425032447,5.5,0.188982236504614
smac4hpo,0.55,0.525581160551746,0.0312382618449207,5.5,0.188982236504614
smac4hpo,0.56,0.529779834121812,0.0309197786015443,5.5,0.188982236504614
smac4hpo,0.57,0.538097479307719,0.0291974726864166,5.5,0.188982236504614
smac4hpo,0.58,0.555259591515418,0.0304374455958337,5.375,0.18298126367785
smac4hpo,0.59,0.569178113813067,0.0297726337503638,5.375,0.18298126367785
smac4hpo,0.6,0.586487785601195,0.0311159229870722,5.375,0.18298126367785
smac4hpo,0.61,0.600028900835324,0.0268793625447658,5.375,0.18298126367785
smac4hpo,0.62,0.609669927846977,0.0264639253863109,5.375,0.18298126367785
smac4hpo,0.63,0.613385093939306,0.0264479305105493,5.375,0.18298126367785
smac4hpo,0.64,0.630113832318832,0.0267543447699275,5.375,0.18298126367785
smac4hpo,0.65,0.641111359411822,0.0271178651483337,5.375,0.18298126367785
smac4hpo,0.66,0.65368872636191,0.0256364301670232,5.25,0.163663417676994
smac4hpo,0.67,0.664997369654011,0.0267670385963071,5.25,0.163663417676994
